-1.977977977977977986e+01 -1.193901117496980288e-48 -4.592143200787455891e-47 6.425026205219143279e-45 -1.447495585657650109e-44 2.579119315520201087e-44 -2.371767932100416853e-45 -2.765248407045026192e-48 3.843319109415388092e-44 -6.735093275730106703e-45 -8.629868035988293896e-46 -3.759912141448231291e-44 -2.579405984108237426e-44 8.713540634684450666e-45 -1.159531560490548322e-44 -3.273251541418726708e-45 -1.227234130169959617e-44
-1.975975975975975985e+01 -1.049025015528222464e-48 -4.353989402147313954e-47 6.930434727576775698e-45 -1.198186862940313120e-44 2.191044749290716971e-44 -2.508933664611125841e-45 -3.507076018952724172e-48 3.730599677363921419e-44 -5.256005687037814408e-45 -8.811982575284697600e-46 -4.072675045852962311e-44 -2.416536531430490756e-44 8.114129247196997366e-45 -1.298225945480625453e-44 -4.156486927293585381e-45 -1.171058999972700321e-44
-1.973973973973973983e+01 -8.380018001602474495e-49 -3.872090426445351715e-47 8.127693998842759548e-45 -9.270976817803533911e-45 1.705200014437088888e-44 -2.567799396478924502e-45 -1.334323972385487947e-48 3.484148394268151540e-44 -3.577964611754424279e-45 -8.998095187411611464e-46 -4.370506991116006704e-44 -2.242453258761931964e-44 7.342863655228556975e-45 -1.412235441628831307e-44 -4.667324060281974042e-45 -1.125654366708100456e-44
-1.971971971971971982e+01 -5.584585549949974176e-49 -3.229212868851708270e-47 1.011627236796253722e-44 -6.407545632689375790e-45 1.177945675649677957e-44 -2.551658730574523757e-45 3.410220800027119873e-48 3.093044098015436653e-44 -1.762886399898258346e-45 -9.208130201680531513e-46 -4.605638204489752993e-44 -2.021665955153055159e-44 6.427063151713345797e-45 -1.494170233263251834e-44 -4.655430204497371928e-45 -1.105522709650828186e-44
-1.969969969969969981e+01 -2.291068505820444883e-49 -2.455930795481711078e-47 1.309642271813158085e-44 -3.405344207291316681e-45 6.578739278552949924e-45 -2.464720817129248809e-45 9.566327226415804994e-48 2.590833099057692993e-44 3.660920102717479100e-47 -9.446207201486798077e-46 -4.750488551609941759e-44 -1.746396794125794319e-44 5.399655009408770250e-45 -1.540391116739929321e-44 -3.988608618476630674e-45 -1.118008844821922693e-44
-1.967967967967967979e+01 1.148994608535340068e-49 -1.536322903956398706e-47 1.690810276778802419e-44 -7.815031332474273006e-47 1.722136789312333823e-45 -2.326183668124498365e-45 1.552396894351988074e-47 1.983099374051277453e-44 1.658556842014673471e-45 -9.722966935128756348e-46 -4.798737395708728195e-44 -1.439766966737420996e-44 4.308752502357900491e-45 -1.545466954182055253e-44 -2.659829374342511090e-45 -1.159095076241267735e-44
-1.965965965965965978e+01 4.412157653946360844e-49 -4.640640412438365712e-48 2.094546862601318518e-44 3.614397807370088698e-45 -2.442087069548242146e-45 -2.174692636703474708e-45 2.037127620519858274e-47 1.268052876059600613e-44 3.060991703809912982e-45 -1.000887706545285337e-45 -4.759863488604106534e-44 -1.144697354460822583e-44 3.181858761793901198e-45 -1.509405747997397832e-44 -8.198891509435756335e-46 -1.218000884088949490e-44
-1.963963963963963977e+01 7.129886804356452340e-49 7.420114001438196290e-48 2.448074039262362395e-44 7.633579215083963259e-45 -5.723513731485643762e-45 -2.057553637448685369e-45 2.408166889118544231e-47 4.573800427425485837e-45 4.227593846870250777e-45 -1.021359233541311404e-45 -4.660460726496873200e-44 -8.904083197528910479e-45 2.034971412229576409e-45 -1.435263497812787804e-44 1.264489451733890108e-45 -1.279205783050332301e-44
-1.961961961961961975e+01 9.045031518174737407e-49 1.998678736548719211e-47 2.694242340958466868e-44 1.190352841514559468e-44 -8.114525833632620573e-45 -2.004352239510597312e-45 2.697822188049041552e-47 -3.855299115906601200e-45 5.228679579092708216e-45 -1.023915507015549935e-45 -4.538513285723842377e-44 -6.794690026382695659e-45 8.732077213533676795e-46 -1.329219735662259182e-44 3.324637580912911162e-45 -1.330009958828463429e-44
-1.959959959959959974e+01 1.001348814981665505e-48 3.239509550895571758e-47 2.806518466213939863e-44 1.607764733413765994e-44 -9.774515749872302776e-45 -2.026804277963293339e-45 2.881232685940349816e-47 -1.230759809388071204e-44 6.138459809670328897e-45 -1.002844939423816960e-45 -4.409436163800431694e-44 -5.042296397597343377e-45 -2.722257426946138798e-46 -1.199735844589862783e-44 5.092871857607656910e-45 -1.362404983264491533e-44
-1.957957957957957973e+01 9.962782367705976585e-49 4.353994255287059128e-47 2.795273046409328438e-44 1.974029096872468632e-44 -1.070831226376636911e-44 -2.115516953374764137e-45 2.907727236095386421e-47 -2.057774241289338273e-44 6.908842343063078926e-45 -9.564176854888618656e-46 -4.262943778403846301e-44 -3.628447474605513409e-45 -1.369783303408310305e-45 -1.058543997519751545e-44 6.390889387875240196e-45 -1.371397536640767822e-44
-1.955955955955955972e+01 8.978381792949835337e-49 5.177064614564405102e-47 2.699410291409491942e-44 2.270257770500339535e-44 -1.103824563613992434e-44 -2.251018904896459713e-45 2.746162830671650280e-47 -2.841690952312159259e-44 7.457188253792969979e-45 -8.857525616834521530e-46 -4.078350958203730947e-44 -2.642134631477506935e-45 -2.365300734641444030e-45 -9.092327529859650014e-45 7.139927246139621718e-45 -1.354066912877409378e-44
-1.953953953953953970e+01 7.343187156062457454e-49 5.619772502520390113e-47 2.566157193975509264e-44 2.502826654110540826e-44 -1.101208260575811577e-44 -2.409426446264718891e-45 2.351806264541943786e-47 -3.560200941893663809e-44 7.767245963545895630e-45 -7.921763159700331531e-46 -3.841903330172446896e-44 -2.402356594183606872e-45 -3.192237855969729246e-45 -7.535812776965420935e-45 7.308495748040260271e-45 -1.309267319230135357e-44
-1.951951951951951969e+01 5.413593189478169526e-49 5.700079320133940949e-47 2.407058549918568511e-44 2.691082914853662457e-44 -1.081370705362713227e-44 -2.556144863405542621e-45 1.717743132727308349e-47 -4.183011814009164760e-44 7.821445487835432489e-45 -6.776481008879571225e-46 -3.552033567375570733e-44 -3.311736880171430774e-45 -3.788235904771708634e-45 -5.974430057548195500e-45 6.805350841013920454e-45 -1.232160823959185279e-44
-1.949949949949949968e+01 3.425959639133870727e-49 5.535361433818464996e-47 2.196158167292515474e-44 2.835720341434508727e-44 -1.063670207265746183e-44 -2.645686410548900072e-45 8.674136789531605565e-48 -4.709311923481331933e-44 7.633073799714389059e-45 -5.451333213108941560e-46 -3.206573196819728990e-44 -5.461293416519680153e-45 -4.121509319387051717e-45 -4.539794271591957798e-45 5.595733375266799316e-45 -1.121791334404017230e-44
-1.947947947947947966e+01 1.646449651240035915e-49 5.291300847699870452e-47 1.904073191560752394e-44 2.943167291170438362e-44 -1.050156842735542199e-44 -2.637102978412704736e-45 -1.485874896489126530e-48 -5.126114853686810405e-44 7.209411620627581892e-45 -3.997373414548949722e-46 -2.800603194211683625e-44 -8.646061061949299561e-45 -4.218792514082534077e-45 -3.449064881505448219e-45 3.719137547271336829e-45 -9.845439031181110697e-45
-1.945945945945945965e+01 2.838904666561581903e-50 5.177972308430317406e-47 1.527147652215477953e-44 3.021730036238834672e-44 -1.033532020314329217e-44 -2.510543960024706172e-45 -1.271345096435446865e-47 -5.439393609489305955e-44 6.662485126673593858e-45 -2.504054009911095544e-46 -2.335445166430112356e-44 -1.274887924453162567e-44 -4.167828622569181589e-45 -2.949034952875919107e-45 1.310337893372151987e-45 -8.336132884156498723e-45
-1.943943943943943964e+01 -6.155515892858754844e-50 5.367003933852047976e-47 1.085074224017543098e-44 3.067490185896856812e-44 -1.033833243312003536e-44 -2.266494304335647750e-45 -2.490609601299883090e-47 -5.707520415130907010e-44 6.140134330960579908e-45 -1.097630152886909327e-46 -1.795401833780543679e-44 -1.745619058462775457e-44 -4.083612604494006271e-45 -3.123162531611315984e-45 -1.423244724260763072e-45 -6.849596977687239939e-45
-1.941941941941941963e+01 -1.120012443406785555e-49 5.925174379496836962e-47 6.108080362717626084e-45 3.079969908416778354e-44 -1.100645043122875518e-44 -1.919533840718690086e-45 -3.788852769428146651e-47 -6.006985517549903228e-44 5.712978751117579527e-45 9.502382541645735055e-48 -1.187011173391187227e-44 -2.213559081846262969e-44 -4.055178367011591666e-45 -3.839763824664166398e-45 -4.259271509349853378e-45 -5.537832031840958366e-45
-1.939939939939939961e+01 -1.424168415746085427e-49 6.808659269243216750e-47 1.383399524729552190e-45 3.041943017655086110e-44 -1.272492179106067950e-44 -1.497391336876233484e-45 -5.106783644531908177e-47 -6.399356162979109470e-44 5.457021757190052830e-45 9.964894019536147314e-47 -5.447737747596212178e-45 -2.620461947833751976e-44 -4.132594468579391739e-45 -4.810596440043328330e-45 -7.046862173103406359e-45 -4.484340762020247092e-45
-1.937937937937937960e+01 -1.794019607963616878e-49 7.937827201387816236e-47 -2.902283645573362105e-45 2.949248226620067867e-44 -1.546958046669678143e-44 -1.031098887530055057e-45 -6.371918778214590620e-47 -6.898468077659427579e-44 5.477424039601026733e-45 1.582958813360513923e-46 6.670693925957651229e-46 -2.935637093160094566e-44 -4.292699981082345605e-45 -5.730823378546899643e-45 -9.686704208047864108e-45 -3.743678921533309323e-45
-1.935935935935935959e+01 -2.384573361969418191e-49 9.171267056627995231e-47 -6.144047844438858376e-45 2.804336661955638207e-44 -1.880539640149162416e-44 -5.501988327280055065e-46 -7.508667332375994316e-47 -7.467772176216595707e-44 5.801756691257370863e-45 1.881613633463982350e-46 5.833563964273738771e-45 -3.145650843465030455e-44 -4.487527005242292431e-45 -6.402635283270914783e-45 -1.207058537405852828e-44 -3.388149214733573948e-45
-1.933933933933933957e+01 -3.188422253213338872e-49 1.032838133771186773e-46 -7.891921948814324642e-45 2.621207696023921565e-44 -2.222461402348716133e-44 -9.545357032984423419e-47 -8.483360282631711131e-47 -8.105526898969130483e-44 6.285057639793518505e-45 1.948557377896103776e-46 9.470264296454845549e-45 -3.239147565363369217e-44 -4.639560043534832178e-45 -6.744760505366000668e-45 -1.411984977917104825e-44 -3.451163504310791719e-45
-1.931931931931931956e+01 -4.031311028397253652e-49 1.125147144674409515e-46 -7.919103121612991882e-45 2.431380418981626472e-44 -2.514762226794489308e-44 2.752491013813428154e-46 -9.311375703673759600e-47 -8.858455251423082640e-44 6.635589141480061281e-45 1.867038152136052592e-46 1.132139682521075736e-44 -3.198441302586920399e-44 -4.692354189761279866e-45 -6.759234045386673360e-45 -1.580039225875559646e-44 -3.898579288059624703e-45
-1.929929929929929955e+01 -4.735349829826280009e-49 1.181638259219929667e-46 -6.338985219909053613e-45 2.269780712570904860e-44 -2.705120918324066007e-44 5.198228827410617042e-46 -1.001396806867414354e-46 -9.740015666153869625e-44 6.617831860191520802e-45 1.667457337644545695e-46 1.139565867929677270e-44 -3.007904251366046848e-44 -4.577947921602356442e-45 -6.538124092735587409e-45 -1.707258279513166040e-44 -4.657083766052910496e-45
-1.927927927927927954e+01 -5.199230330012099324e-49 1.197980510148207764e-46 -3.448101816816865505e-45 2.141695046809835694e-44 -2.763817968401799829e-44 6.159241054596610952e-46 -1.055342081277889665e-46 -1.073980501978264480e-43 6.109384617263381434e-45 1.335787955580402053e-46 9.831937439066221904e-45 -2.665366920647153393e-44 -4.250591594059459651e-45 -6.171640942143234871e-45 -1.789193139264891768e-44 -5.619442679057740320e-45
-1.925925925925925952e+01 -5.275171342136030524e-49 1.176165354927479852e-46 4.192362072033276376e-46 2.044804546820867418e-44 -2.670768932365503955e-44 5.637098700817474550e-46 -1.089129490253985402e-46 -1.176074754317392908e-43 5.054697190789758029e-45 8.135750340906754859e-47 6.940058153194548692e-45 -2.184385921387341358e-44 -3.716339886881982432e-45 -5.779673128651449653e-45 -1.825274539486350255e-44 -6.694498116085911828e-45
-1.923923923923923951e+01 -4.959928420144821740e-49 1.114671307531679623e-46 4.686439594757895170e-45 1.970704605309911420e-44 -2.433917724815600780e-44 3.918375076433895923e-46 -1.102309401012010810e-46 -1.270335976141082771e-43 3.456768822619921425e-45 8.315465907986379467e-48 3.117118880459651077e-45 -1.592934401002866966e-44 -3.021077273584908271e-45 -5.443478018035203184e-45 -1.817702953205983722e-44 -7.740625577501462931e-45
-1.921921921921921950e+01 -4.398170900799362497e-49 1.015592061815826629e-46 8.729781395395997925e-45 1.904596958497687487e-44 -2.089429485704651897e-44 1.468275063929166705e-46 -1.095551848545995249e-46 -1.347685312725672036e-43 1.426433887837938321e-45 -8.222470638877498745e-47 -1.429286653216296717e-45 -9.031561340853922455e-45 -2.239768347260875030e-45 -5.221091591061837509e-45 -1.765180301872993099e-44 -8.609397604524008483e-45
-1.919919919919919948e+01 -3.733188300168306590e-49 8.838029378338622470e-47 1.204806304244229645e-44 1.819168101569588549e-44 -1.672491627825628934e-44 -1.263753815637572615e-46 -1.075265515701299185e-46 -1.394355097716835827e-43 -8.248918051030463649e-46 -1.835921120393695563e-46 -6.387810949553032725e-45 -1.446059183555264520e-45 -1.449214379348005883e-45 -5.047227282015926443e-45 -1.669593199022622180e-44 -9.243137474800947135e-45
-1.917917917917917947e+01 -3.078901251232538483e-49 7.263791518435830060e-47 1.434741583678908209e-44 1.697012034113465538e-44 -1.199806777474233295e-44 -3.876704432883487853e-46 -1.052406644379487493e-46 -1.397894325618574056e-43 -3.062023092360812758e-45 -2.896182911730601102e-46 -1.137364144616320844e-44 6.332763242039989877e-45 -6.790980559706875714e-46 -4.752975892916133775e-45 -1.543385570024339872e-44 -9.671495850140273750e-45
-1.915915915915915946e+01 -2.603045702721261359e-49 5.472682021497440476e-47 1.552530707465962044e-44 1.542310317640093550e-44 -6.962391617321420686e-45 -6.051569193743737563e-46 -1.038829511775491099e-46 -1.352223862105280152e-43 -5.047249483251470313e-45 -3.923829125282939448e-46 -1.578212631115832538e-44 1.382185849146805878e-44 6.086552573427490142e-47 -4.174185476831538350e-45 -1.412270574950481946e-44 -9.969855066783976451e-45
-1.913913913913913944e+01 -2.453390686858395897e-49 3.518147307757668536e-47 1.541202090555441256e-44 1.365695027575164602e-44 -1.878379965248627442e-45 -7.467844167669416993e-46 -1.047460776776840436e-46 -1.257929839263862549e-43 -6.575043538352256263e-45 -4.848211193617029206e-46 -1.903289774377769388e-44 2.042375440907953401e-44 7.506983188393104816e-46 -3.282364332648100251e-45 -1.310212496776388290e-44 -1.015996640018122783e-44
-1.911911911911911943e+01 -2.732957008560036273e-49 1.445613340508541576e-47 1.406819448672656258e-44 1.162582205552766734e-44 2.889923889508476791e-45 -7.928905159743962517e-46 -1.086716163494941669e-46 -1.121018327269727018e-43 -7.551022430011784960e-45 -5.600888131886365800e-46 -2.078402326665609274e-44 2.561942881328801316e-44 1.347457406296536648e-45 -2.171732338502533731e-45 -1.264575330413303530e-44 -1.024822218438333526e-44
-1.909909909909909942e+01 -3.550374868357536029e-49 -7.549196439706221057e-48 1.181026211818521421e-44 9.332259291871897206e-45 7.027180930011646718e-45 -7.216053902091418909e-46 -1.155543069615758678e-46 -9.482706260964421409e-44 -7.891982585465835953e-45 -6.137526560852904952e-46 -2.077598758780201563e-44 2.883593273902318902e-44 1.849117925783951344e-45 -9.293234644188766620e-46 -1.284667389869785197e-44 -1.025200513508716355e-44
-1.907907907907907941e+01 -5.054919876233367182e-49 -3.048232833692044279e-47 9.176507894057634055e-45 6.830075040207794709e-45 1.034849232124579479e-44 -5.271809338323329376e-46 -1.244534212510104553e-46 -7.481492492502375902e-44 -7.577737300681538739e-45 -6.429178407410668076e-46 -1.904070549092688631e-44 2.978017238274581851e-44 2.272315675205267489e-45 3.968119759392869331e-46 -1.362395351729622037e-44 -1.016087139929421642e-44
-1.905905905905905939e+01 -7.246908733719598643e-49 -5.309091349172466971e-47 6.799570969803716490e-45 3.978165639261454803e-45 1.272089360115313087e-44 -2.280153239446695718e-46 -1.341982570091468358e-46 -5.303443846571817436e-44 -6.681658965344751838e-45 -6.437463295787030733e-46 -1.595009985879023177e-44 2.846086571945535477e-44 2.625902626622285168e-45 1.727430856737571089e-45 -1.477991587829529383e-44 -9.921294033865484440e-45
-1.903903903903903938e+01 -1.001443599414427064e-48 -7.325337714367453596e-47 5.273165423556201171e-45 6.198995795441489729e-46 1.404324519214334318e-44 1.432630156862348730e-46 -1.433707293677536497e-46 -3.089822957411789985e-44 -5.298946136927278125e-45 -6.157848604471906195e-46 -1.213639202293269278e-44 2.521324902203966097e-44 2.942546198879439903e-45 2.949111412041650451e-45 -1.608000843183318285e-44 -9.502263113159897444e-45
-1.901901901901901937e+01 -1.307903296985998750e-48 -8.924592688362895919e-47 4.975977839945232592e-45 -3.161337662908078046e-45 1.409072582111366519e-44 5.485698697677302071e-46 -1.505815620462881407e-46 -9.663809292367469376e-45 -3.539675336215420704e-45 -5.618671262400292193e-46 -8.241333143266985132e-45 2.050582159133588825e-44 3.263429065872311632e-45 4.030931228191206487e-45 -1.730238216938116083e-44 -8.886164135586076088e-45
-1.899899899899899935e+01 -1.608293546388595261e-48 -1.002830850718911179e-46 6.115258995015949344e-45 -7.016417168280159396e-45 1.275115275665490152e-44 9.492430722117473405e-46 -1.544917413909177471e-46 9.535862897487740505e-45 -1.588761645153056494e-45 -4.847755368984014795e-46 -4.832280688306398883e-45 1.483852204479185950e-44 3.596945944179971122e-45 4.966277164007025967e-45 -1.824356675946490045e-44 -8.071444026571829976e-45
-1.897897897897897934e+01 -1.869234845857152478e-48 -1.062101724818540815e-46 8.586466180126982393e-45 -1.058683544069770407e-44 1.011738076192494872e-44 1.319194400054514627e-45 -1.544246339081801683e-46 2.638375705309344925e-44 4.424864574364180872e-46 -3.908094055112267535e-46 -2.279263384951987264e-45 8.817013842275779212e-45 3.945595221556806459e-45 5.753875998015627334e-45 -1.878271332881755079e-44 -7.017739680344956514e-45
-1.895895895895895933e+01 -2.067336230130174056e-48 -1.065512937456052956e-46 1.196884914567282748e-44 -1.360812198214846965e-44 6.643565701146008270e-45 1.625193542789170642e-45 -1.504454107757168035e-46 4.098716206312751881e-44 2.458184275983394527e-45 -2.886453472547522884e-46 -8.036079722442936946e-46 3.238513111240658135e-45 4.295676349643641021e-45 6.386659788700658344e-45 -1.887751761558076007e-44 -5.748371429582569332e-45
-1.893893893893893932e+01 -2.173264204284773613e-48 -1.011901836262633247e-46 1.561375605291472769e-44 -1.602016124203784799e-44 2.998986870754504686e-45 1.841116150659947485e-45 -1.433786616491901770e-46 5.398879976345163054e-44 4.448516329875813513e-45 -1.900008681899532978e-46 -5.532935555824163900e-46 -1.171838033983548431e-45 4.618920866053937554e-45 6.921867570343180954e-45 -1.851809072128564191e-44 -4.357267025176036726e-45
-1.891891891891891930e+01 -2.168132868052052816e-48 -9.078762678122102200e-47 1.900105996913160533e-44 -1.775736670955383187e-44 -3.152624704019900041e-46 1.960347358966614644e-45 -1.344859538286029718e-46 6.601175637520517439e-44 6.404885957582347724e-45 -1.031761824341557328e-46 -1.456185605010068819e-45 -3.988862747525954609e-45 4.837622349599473951e-45 7.359047932520212427e-45 -1.770832935443068949e-44 -2.964096319182578814e-45
-1.889889889889889929e+01 -2.041817941432454654e-48 -7.657389354146066137e-47 2.169798540484775328e-44 -1.870365505227343241e-44 -3.031952130353024290e-45 2.000444561307054233e-45 -1.246367656675705054e-46 7.753346184889808692e-44 8.271923275554973613e-45 -3.160015362164286229e-47 -3.317437108130305147e-45 -5.055649359292390976e-45 4.887865215945595872e-45 7.658568631492960783e-45 -1.643892635790933451e-44 -1.680776651795525411e-45
-1.887887887887887928e+01 -1.798328801276247346e-48 -5.972017963292313961e-47 2.355011473496979034e-44 -1.874469829923926888e-44 -4.776812918997646748e-45 1.988188563186881022e-45 -1.143279761573808946e-46 8.851395307360080082e-44 9.949087183765936883e-45 2.135728689541032879e-47 -5.777111951942157257e-45 -4.450930590880677575e-45 4.718636777787317083e-45 7.872791366637868706e-45 -1.475110552322163275e-44 -5.198174026469130304e-46
-1.885885885885885926e+01 -1.460519247506123068e-48 -4.120713585608942861e-47 2.455598912358793443e-44 -1.785260176419257751e-44 -5.150824415872231080e-45 1.943482256154297318e-45 -1.041777826346732304e-46 9.808101690415932576e-44 1.130503736903461927e-44 5.284757187845848099e-47 -8.609335189911351621e-45 -2.500360139980617721e-45 4.339520618337995711e-45 8.103198198020476056e-45 -1.270082219852930594e-44 5.810487305862676459e-46
-1.883883883883883925e+01 -1.061742330721581343e-48 -2.200271669748171621e-47 2.476549054301209063e-44 -1.608599692681246348e-44 -3.900079540211435386e-45 1.888521933116996814e-45 -9.465932521707789643e-47 1.053147950031257411e-43 1.222322794321715544e-44 6.252060206430951674e-47 -1.160157663700675723e-44 2.867807309157663405e-46 3.824752027537109837e-45 8.389573224473179576e-45 -1.036719479171579397e-44 1.667815636904844770e-45
-1.881881881881881924e+01 -6.469700100336138563e-49 -3.262899944239973820e-48 2.446199733411778293e-44 -1.333833972827718286e-44 -1.064992037584345049e-45 1.854791370130203397e-45 -8.636365744368429082e-47 1.096411983776818391e-43 1.262097833580001877e-44 5.443467594539083442e-47 -1.443777992338903105e-44 3.528006470453163677e-45 3.286702816032429395e-45 8.743372391375622678e-45 -7.870930048138131988e-45 2.807664532061477654e-45
-1.879879879879879923e+01 -2.570996926803746845e-49 1.421633148874846928e-47 2.401900571066186986e-44 -9.610194376290896446e-45 3.065698514129156368e-45 1.866265292479748483e-45 -8.030922390172657543e-47 1.108418707524610410e-43 1.233437171271577765e-44 3.468248633446663365e-47 -1.657374297652796485e-44 6.840523756037422478e-45 2.809778406142863537e-45 9.088117365741180983e-45 -5.274167733341653865e-45 4.130813503250536940e-45
-1.877877877877877921e+01 6.353422517077431314e-50 2.916922443451135387e-47 2.354312760366758166e-44 -5.194836708667699456e-45 8.250474791323794970e-45 1.932836688103069824e-45 -7.755944347871898973e-47 1.087180107935394903e-43 1.124591786703117761e-44 1.381223794455765200e-47 -1.762508204542496173e-44 9.783231295426592210e-45 2.463595392521255319e-45 9.265072574687418565e-45 -2.572884648911663576e-45 5.717507357826174656e-45
-1.875875875875875920e+01 2.905577398552737863e-49 4.054980004380144127e-47 2.291096762224014791e-44 -5.711155028778991547e-46 1.431218157718583216e-44 2.050974985200017409e-45 -7.851898152834228870e-47 1.032957545560763711e-43 9.292161169480416271e-45 1.475162556364132800e-48 -1.737228470101184760e-44 1.175491757557128485e-44 2.325607451556778119e-45 9.139448356106258041e-45 1.796873201216871131e-46 7.550335691691430562e-45
-1.873873873873873919e+01 4.277033553256981184e-49 4.720429066857900450e-47 2.171421917503613499e-44 3.861780017877459331e-45 2.084455448000347616e-44 2.210764190395504491e-45 -8.293090227842121321e-47 9.534596944672172383e-44 6.536898582807667247e-45 5.987778311926374949e-48 -1.574021228224304215e-44 1.200288884303585541e-44 2.424014195960880117e-45 8.576158584683240174e-45 2.898595051262237755e-45 9.560256675899427825e-45
-1.871871871871871917e+01 4.986112924625838883e-49 4.855783891674339541e-47 1.960975206758679049e-44 7.849726420350979749e-45 2.725660285330645947e-44 2.395189238171370519e-45 -8.952356618574976431e-47 8.615186998699760664e-44 3.175175253162251031e-45 3.248661464185417451e-47 -1.265104777008877242e-44 9.952935931278295369e-45 2.706230280819286630e-45 7.529859593654850074e-45 5.404094976626011073e-45 1.162731670048855352e-44
-1.869869869869869916e+01 5.376066362788542859e-49 4.435072571971558200e-47 1.657725683294608195e-44 1.122204785420849662e-44 3.299681796661353362e-44 2.569005396372316570e-45 -9.664372785517141213e-47 7.673150720273693751e-44 -4.999196421091447967e-46 8.036762320638652466e-47 -8.304115809686125496e-45 5.420910353965596905e-45 3.060475409662629551e-45 6.016293084753005323e-45 7.476620901015486751e-45 1.364728608638256225e-44
