-1.901901901901901892e+00 8.430502078040120356e-05 1.178848409854870230e-03 -6.437674134717273622e-02
-1.899899899899899935e+00 8.621697206376386247e-05 1.204359055502047951e-03 -6.568758218988152153e-02
-1.897897897897897979e+00 8.814079770557904810e-05 1.229958845669599198e-03 -6.699824310483164236e-02
-1.895895895895895800e+00 9.007676266754428113e-05 1.255649675208570437e-03 -6.830872050193388667e-02
-1.893893893893893843e+00 9.202513358326265688e-05 1.281433445708580294e-03 -6.961901079160170980e-02
-1.891891891891891886e+00 9.398617879496539622e-05 1.307312065638572413e-03 -7.092911038476111540e-02
-1.889889889889889929e+00 9.596016839046964141e-05 1.333287450488077671e-03 -7.223901569286038382e-02
-1.887887887887887972e+00 9.794737424037670078e-05 1.359361522908993352e-03 -7.354872312788005018e-02
-1.885885885885885793e+00 9.994807003551585162e-05 1.385536212857896602e-03 -7.485822910234257721e-02
-1.883883883883883836e+00 1.019625313246387430e-04 1.411813457738896093e-03 -7.616753002932229177e-02
-1.881881881881881879e+00 1.039910355523698734e-04 1.438195202547032500e-03 -7.747662232245519642e-02
-1.879879879879879923e+00 1.060338620974179003e-04 1.464683400012247545e-03 -7.878550239594875326e-02
-1.877877877877877966e+00 1.080912923110535962e-04 1.491280010743919419e-03 -8.009416666459169554e-02
-1.875875875875875787e+00 1.101636095558593557e-04 1.517987003375983242e-03 -8.140261154376393637e-02
-1.873873873873873830e+00 1.122510992447556629e-04 1.544806354712647406e-03 -8.271083344944629712e-02
-1.871871871871871873e+00 1.143540488803100201e-04 1.571740049874711205e-03 -8.401882879823031891e-02
-1.869869869869869916e+00 1.164727480943336918e-04 1.598790082446502206e-03 -8.532659400732815758e-02
-1.867867867867867959e+00 1.186074886877716436e-04 1.625958454623435950e-03 -8.663412549458239520e-02
-1.865865865865865780e+00 1.207585646708912610e-04 1.653247177360215106e-03 -8.794141967847569907e-02
-1.863863863863863823e+00 1.229262723037753485e-04 1.680658270519678511e-03 -8.924847297814085534e-02
-1.861861861861861867e+00 1.251109101371249805e-04 1.708193763022305489e-03 -9.055528181337044180e-02
-1.859859859859859910e+00 1.273127790533778287e-04 1.735855692996394768e-03 -9.186184260462658402e-02
-1.857857857857857953e+00 1.295321823081476017e-04 1.763646107928920799e-03 -9.316815177305087792e-02
-1.855855855855855774e+00 1.317694255719903862e-04 1.791567064817089182e-03 -9.447420574047424302e-02
-1.853853853853853817e+00 1.340248169725036752e-04 1.819620630320587483e-03 -9.578000092942648425e-02
-1.851851851851851860e+00 1.362986671367635318e-04 1.847808880914559226e-03 -9.708553376314633943e-02
-1.849849849849849903e+00 1.385912892341062310e-04 1.876133903043297789e-03 -9.839080066559115212e-02
-1.847847847847847724e+00 1.409029990192599909e-04 1.904597793274683416e-03 -9.969579806144662770e-02
-1.845845845845845767e+00 1.432341148758326465e-04 1.933202658455367455e-03 -1.010005223761367837e-01
-1.843843843843843811e+00 1.455849578601616651e-04 1.961950615866716631e-03 -1.023049700358335534e-01
-1.841841841841841854e+00 1.479558517455320033e-04 1.990843793381530998e-03 -1.036091374674667914e-01
-1.839839839839839897e+00 1.503471230667682043e-04 2.019884329621542737e-03 -1.049130210987337941e-01
-1.837837837837837718e+00 1.527591011652069410e-04 2.049074374115718994e-03 -1.062166173581093609e-01
-1.835835835835835761e+00 1.551921182340561050e-04 2.078416087459360531e-03 -1.075199226748553422e-01
-1.833833833833833804e+00 1.576465093641464576e-04 2.107911641474026748e-03 -1.088229334790305619e-01
-1.831831831831831847e+00 1.601226125900825925e-04 2.137563219368292505e-03 -1.101256462015005599e-01
-1.829829829829829890e+00 1.626207689367992822e-04 2.167373015899341521e-03 -1.114280572739473618e-01
-1.827827827827827711e+00 1.651413224665294682e-04 2.197343237535421059e-03 -1.127301631288792350e-01
-1.825825825825825754e+00 1.676846203261909431e-04 2.227476102619159199e-03 -1.140319601996405557e-01
-1.823823823823823798e+00 1.702510127951975256e-04 2.257773841531765524e-03 -1.153334449204214129e-01
-1.821821821821821841e+00 1.728408533337019368e-04 2.288238696858116081e-03 -1.166346137262674887e-01
-1.819819819819819884e+00 1.754544986312763421e-04 2.318872923552747767e-03 -1.179354630530898423e-01
-1.817817817817817705e+00 1.780923086560383655e-04 2.349678789106765184e-03 -1.192359893376745833e-01
-1.815815815815815748e+00 1.807546467042278593e-04 2.380658573715677736e-03 -1.205361890176927103e-01
-1.813813813813813791e+00 1.834418794502425370e-04 2.411814570448174780e-03 -1.218360585317098815e-01
-1.811811811811811834e+00 1.861543769971388089e-04 2.443149085415853138e-03 -1.231355943191959901e-01
-1.809809809809809877e+00 1.888925129276045447e-04 2.474664437943913890e-03 -1.244347928205352116e-01
-1.807807807807807698e+00 1.916566643554116762e-04 2.506362960742831904e-03 -1.257336504770354968e-01
-1.805805805805805742e+00 1.944472119773543880e-04 2.538247000081021981e-03 -1.270321637309385077e-01
-1.803803803803803785e+00 1.972645401256812420e-04 2.570318915958504612e-03 -1.283303290254291518e-01
-1.801801801801801828e+00 2.001090368210279885e-04 2.602581082281586137e-03 -1.296281428046455464e-01
-1.799799799799799871e+00 2.029810938258582700e-04 2.635035887038575820e-03 -1.309256015136886220e-01
-1.797797797797797692e+00 2.058811066984195118e-04 2.667685732476534222e-03 -1.322227015986319199e-01
-1.795795795795795735e+00 2.088094748472219128e-04 2.700533035279091467e-03 -1.335194395065312234e-01
-1.793793793793793778e+00 2.117666015860475296e-04 2.733580226745318479e-03 -1.348158116854345223e-01
-1.791791791791791821e+00 2.147528941894972067e-04 2.766829752969691535e-03 -1.361118145843913940e-01
-1.789789789789789864e+00 2.177687639490831853e-04 2.800284075023147957e-03 -1.374074446534631622e-01
-1.787787787787787686e+00 2.208146262298747091e-04 2.833945669135246384e-03 -1.387026983437321392e-01
-1.785785785785785729e+00 2.238909005277048140e-04 2.867817026877456359e-03 -1.399975721073118129e-01
-1.783783783783783772e+00 2.269980105269459980e-04 2.901900655347580248e-03 -1.412920623973561995e-01
-1.781781781781781815e+00 2.301363841588629849e-04 2.936199077355321381e-03 -1.425861656680697531e-01
-1.779779779779779858e+00 2.333064536605497106e-04 2.970714831609020962e-03 -1.438798783747170240e-01
-1.777777777777777679e+00 2.365086556344602625e-04 3.005450472903566789e-03 -1.451731969736324013e-01
-1.775775775775775722e+00 2.397434311085403034e-04 3.040408572309495887e-03 -1.464661179222297160e-01
-1.773773773773773765e+00 2.430112255969684690e-04 3.075591717363299320e-03 -1.477586376790121503e-01
-1.771771771771771808e+00 2.463124891615153800e-04 3.111002512258947798e-03 -1.490507527035816737e-01
-1.769769769769769852e+00 2.496476764735290794e-04 3.146643578040650684e-03 -1.503424594566489525e-01
-1.767767767767767673e+00 2.530172468765553521e-04 3.182517552796856192e-03 -1.516337544000429804e-01
-1.765765765765765716e+00 2.564216644496013003e-04 3.218627091855524869e-03 -1.529246339967206825e-01
-1.763763763763763759e+00 2.598613980710515561e-04 3.254974867980668998e-03 -1.542150947107767123e-01
-1.761761761761761802e+00 2.633369214832450428e-04 3.291563571570184799e-03 -1.555051330074531668e-01
-1.759759759759759845e+00 2.668487133577218825e-04 3.328395910854991310e-03 -1.567947453531490509e-01
-1.757757757757757666e+00 2.703972573611492305e-04 3.365474612099491562e-03 -1.580839282154302972e-01
-1.755755755755755709e+00 2.739830422219348741e-04 3.402802419803360387e-03 -1.593726780630391193e-01
-1.753753753753753752e+00 2.776065617975381349e-04 3.440382096904693546e-03 -1.606609913659038658e-01
-1.751751751751751796e+00 2.812683151424869672e-04 3.478216424984511678e-03 -1.619488645951487338e-01
-1.749749749749749839e+00 2.849688065771112258e-04 3.516308204472650290e-03 -1.632362942231031511e-01
-1.747747747747747660e+00 2.887085457570006146e-04 3.554660254855037966e-03 -1.645232767233117954e-01
-1.745745745745745703e+00 2.924880477431979946e-04 3.593275414882397909e-03 -1.658098085705440317e-01
-1.743743743743743746e+00 2.963078330731368356e-04 3.632156542780358086e-03 -1.670958862408036538e-01
-1.741741741741741789e+00 3.001684278323328917e-04 3.671306516461017664e-03 -1.683815062113384053e-01
-1.739739739739739832e+00 3.040703637268402939e-04 3.710728233735964554e-03 -1.696666649606499433e-01
-1.737737737737737653e+00 3.080141781564813301e-04 3.750424612530764423e-03 -1.709513589685030532e-01
-1.735735735735735696e+00 3.120004142888608612e-04 3.790398591100942877e-03 -1.722355847159356967e-01
-1.733733733733733740e+00 3.160296211341745366e-04 3.830653128249467305e-03 -1.735193386852683650e-01
-1.731731731731731783e+00 3.201023536208225172e-04 3.871191203545752257e-03 -1.748026173601137934e-01
-1.729729729729729826e+00 3.242191726718372173e-04 3.912015817546203936e-03 -1.760854172253867589e-01
-1.727727727727727647e+00 3.283806452821377516e-04 3.953129992016315986e-03 -1.773677347673133509e-01
-1.725725725725725690e+00 3.325873445966199215e-04 3.994536770154330854e-03 -1.786495664734410460e-01
-1.723723723723723733e+00 3.368398499890932888e-04 4.036239216816499276e-03 -1.799309088326478678e-01
-1.721721721721721776e+00 3.411387471420765588e-04 4.078240418743930493e-03 -1.812117583351525174e-01
-1.719719719719719819e+00 3.454846281274615168e-04 4.120543484791064012e-03 -1.824921114725233384e-01
-1.717717717717717640e+00 3.498780914880567409e-04 4.163151546155793685e-03 -1.837719647376885868e-01
-1.715715715715715683e+00 3.543197423200229626e-04 4.206067756611219823e-03 -1.850513146249455898e-01
-1.713713713713713727e+00 3.588101923562110802e-04 4.249295292739093538e-03 -1.863301576299705997e-01
-1.711711711711711770e+00 3.633500600504132325e-04 4.292837354164939431e-03 -1.876084902498282025e-01
-1.709709709709709813e+00 3.679399706625410826e-04 4.336697163794887844e-03 -1.888863089829810604e-01
-1.707707707707707634e+00 3.725805563447404187e-04 4.380877968054225358e-03 -1.901636103292994040e-01
-1.705705705705705677e+00 3.772724562284545942e-04 4.425383037127693028e-03 -1.914403907900706914e-01
-1.703703703703703720e+00 3.820163165124507935e-04 4.470215665201536688e-03 -1.927166468680091838e-01
-1.701701701701701763e+00 3.868127905518180688e-04 4.515379170707342280e-03 -1.939923750672653824e-01
-1.699699699699699806e+00 3.916625389479517290e-04 4.560876896567648414e-03 -1.952675718934358817e-01
-1.697697697697697627e+00 3.965662296395357916e-04 4.606712210443397737e-03 -1.965422338535727509e-01
-1.695695695695695671e+00 4.015245379945357480e-04 4.652888504983200210e-03 -1.978163574561929983e-01
-1.693693693693693714e+00 4.065381469032146528e-04 4.699409198074440408e-03 -1.990899392112883970e-01
-1.691691691691691757e+00 4.116077468721849523e-04 4.746277733096281731e-03 -2.003629756303349219e-01
-1.689689689689689800e+00 4.167340361195096573e-04 4.793497579174528511e-03 -2.016354632263022417e-01
-1.687687687687687621e+00 4.219177206708658715e-04 4.841072231438401513e-03 -2.029073985136633784e-01
-1.685685685685685664e+00 4.271595144567821682e-04 4.889005211279250258e-03 -2.041787780084041715e-01
-1.683683683683683707e+00 4.324601394109668911e-04 4.937300066611194360e-03 -2.054495982280328814e-01
-1.681681681681681750e+00 4.378203255697367575e-04 4.985960372133735503e-03 -2.067198556915896546e-01
-1.679679679679679793e+00 4.432408111725625157e-04 5.034989729596345276e-03 -2.079895469196562374e-01
-1.677677677677677615e+00 4.487223427637439060e-04 5.084391768065075687e-03 -2.092586684343652470e-01
-1.675675675675675658e+00 4.542656752952286192e-04 5.134170144191155076e-03 -2.105272167594098298e-01
-1.673673673673673701e+00 4.598715722305891278e-04 5.184328542481662222e-03 -2.117951884200532375e-01
-1.671671671671671744e+00 4.655408056501719196e-04 5.234870675572243087e-03 -2.130625799431383194e-01
-1.669669669669669787e+00 4.712741563574330650e-04 5.285800284501910966e-03 -2.143293878570969313e-01
-1.667667667667667608e+00 4.770724139864761107e-04 5.337121138989953453e-03 -2.155956086919594838e-01
-1.665665665665665651e+00 4.829363771108050388e-04 5.388837037714959248e-03 -2.168612389793647399e-01
-1.663663663663663694e+00 4.888668533533092582e-04 5.440951808595994275e-03 -2.181262752525686410e-01
-1.661661661661661737e+00 4.948646594974945084e-04 5.493469309075928869e-03 -2.193907140464545491e-01
-1.659659659659659781e+00 5.009306215999755020e-04 5.546393426406964582e-03 -2.206545518975422393e-01
-1.657657657657657602e+00 5.070655751042462463e-04 5.599728077938364960e-03 -2.219177853439976977e-01
-1.655655655655655645e+00 5.132703649557419749e-04 5.653477211406404170e-03 -2.231804109256422808e-01
-1.653653653653653688e+00 5.195458457182111200e-04 5.707644805226569883e-03 -2.244424251839625128e-01
-1.651651651651651731e+00 5.258928816914110963e-04 5.762234868788050808e-03 -2.257038246621193289e-01
-1.649649649649649774e+00 5.323123470301450262e-04 5.817251442750486293e-03 -2.269646059049577613e-01
-1.647647647647647595e+00 5.388051258646565358e-04 5.872698599343069079e-03 -2.282247654590161268e-01
-1.645645645645645638e+00 5.453721124223975857e-04 5.928580442665947435e-03 -2.294842998725358518e-01
-1.643643643643643681e+00 5.520142111511868984e-04 5.984901108994009934e-03 -2.307432056954704380e-01
-1.641641641641641725e+00 5.587323368437769819e-04 6.041664767083051134e-03 -2.320014794794954538e-01
-1.639639639639639768e+00 5.655274147638450358e-04 6.098875618478324240e-03 -2.332591177780173886e-01
-1.637637637637637589e+00 5.724003807734262799e-04 6.156537897825540596e-03 -2.345161171461837835e-01
-1.635635635635635632e+00 5.793521814618066189e-04 6.214655873184305596e-03 -2.357724741408920022e-01
-1.633633633633633675e+00 5.863837742758932917e-04 6.273233846344035240e-03 -2.370281853207992229e-01
-1.631631631631631496e+00 5.934961276520811773e-04 6.332276153142368108e-03 -2.382832472463313478e-01
-1.629629629629629761e+00 6.006902211496305873e-04 6.391787163786090929e-03 -2.395376564796928842e-01
-1.627627627627627582e+00 6.079670455855803969e-04 6.451771283174622881e-03 -2.407914095848760760e-01
-1.625625625625625625e+00 6.153276031712086574e-04 6.512232951226049060e-03 -2.420445031276704240e-01
-1.623623623623623669e+00 6.227729076500632425e-04 6.573176643205761241e-03 -2.432969336756719003e-01
-1.621621621621621490e+00 6.303039844375824766e-04 6.634606870057705059e-03 -2.445486977982928301e-01
-1.619619619619619755e+00 6.379218707623207077e-04 6.696528178738276119e-03 -2.457997920667706615e-01
-1.617617617617617576e+00 6.456276158088027853e-04 6.758945152552873689e-03 -2.470502130541778751e-01
-1.615615615615615619e+00 6.534222808620245753e-04 6.821862411495155376e-03 -2.482999573354310596e-01
-1.613613613613613662e+00 6.613069394536194578e-04 6.885284612588991014e-03 -2.495490214873004875e-01
-1.611611611611611483e+00 6.692826775097127133e-04 6.949216450233173040e-03 -2.507974020884193300e-01
-1.609609609609609748e+00 6.773505935004816821e-04 7.013662656548891143e-03 -2.520450957192931218e-01
-1.607607607607607569e+00 6.855117985914444684e-04 7.078628001729986817e-03 -2.532920989623090313e-01
-1.605605605605605612e+00 6.937674167964970285e-04 7.144117294396040707e-03 -2.545384084017455750e-01
-1.603603603603603656e+00 7.021185851327193519e-04 7.210135381948299706e-03 -2.557840206237813607e-01
-1.601601601601601477e+00 7.105664537769725269e-04 7.276687150928466338e-03 -2.570289322165049128e-01
-1.599599599599599742e+00 7.191121862243091351e-04 7.343777527380395548e-03 -2.582731397699239428e-01
-1.597597597597597563e+00 7.277569594482171398e-04 7.411411477214713620e-03 -2.595166398759744530e-01
-1.595595595595595606e+00 7.365019640627200369e-04 7.479594006576384402e-03 -2.607594291285304511e-01
-1.593593593593593649e+00 7.453484044863559286e-04 7.548330162215249710e-03 -2.620015041234130537e-01
-1.591591591591591470e+00 7.542974991080581785e-04 7.617625031859595955e-03 -2.632428614583996462e-01
-1.589589589589589513e+00 7.633504804549592253e-04 7.687483744592719243e-03 -2.644834977332335968e-01
-1.587587587587587556e+00 7.725085953621430327e-04 7.757911471232587820e-03 -2.657234095496331938e-01
-1.585585585585585600e+00 7.817731051443661252e-04 7.828913424714561975e-03 -2.669625935113011939e-01
-1.583583583583583643e+00 7.911452857697755074e-04 7.900494860477263320e-03 -2.682010462239340920e-01
-1.581581581581581464e+00 8.006264280356413564e-04 7.972661076851553577e-03 -2.694387642952313922e-01
-1.579579579579579507e+00 8.102178377461358204e-04 8.045417415452728663e-03 -2.706757443349047665e-01
-1.577577577577577550e+00 8.199208358921754878e-04 8.118769261575873447e-03 -2.719119829546874922e-01
-1.575575575575575593e+00 8.297367588333575588e-04 8.192722044594492534e-03 -2.731474767683438887e-01
-1.573573573573573636e+00 8.396669584820112961e-04 8.267281238362367626e-03 -2.743822223916781988e-01
-1.571571571571571457e+00 8.497128024893930509e-04 8.342452361618729953e-03 -2.756162164425440264e-01
-1.569569569569569500e+00 8.598756744340470921e-04 8.418240978396746010e-03 -2.768494555408538838e-01
-1.567567567567567544e+00 8.701569740123610763e-04 8.494652698435356530e-03 -2.780819363085880180e-01
-1.565565565565565587e+00 8.805581172313420735e-04 8.571693177594499891e-03 -2.793136553698038482e-01
-1.563563563563563630e+00 8.910805366036376497e-04 8.649368118273752931e-03 -2.805446093506454019e-01
-1.561561561561561451e+00 9.017256813448301959e-04 8.727683269834399585e-03 -2.817747948793521418e-01
-1.559559559559559494e+00 9.124950175730337778e-04 8.806644429025005383e-03 -2.830042085862685131e-01
-1.557557557557557537e+00 9.233900285108151895e-04 8.886257440410470082e-03 -2.842328471038531590e-01
-1.555555555555555580e+00 9.344122146894755319e-04 8.966528196804639944e-03 -2.854607070666880242e-01
-1.553553553553553623e+00 9.455630941557109648e-04 9.047462639706472728e-03 -2.866877851114877362e-01
-1.551551551551551444e+00 9.568442026806889527e-04 9.129066759739831727e-03 -2.879140778771083764e-01
-1.549549549549549488e+00 9.682570939715646162e-04 9.211346597096893227e-03 -2.891395820045575271e-01
-1.547547547547547531e+00 9.798033398854665704e-04 9.294308241985221181e-03 -2.903642941370023767e-01
-1.545545545545545574e+00 9.914845306459843435e-04 9.377957835078575000e-03 -2.915882109197800443e-01
-1.543543543543543617e+00 1.003302275062182853e-03 9.462301567971410574e-03 -2.928113290004059066e-01
-1.541541541541541438e+00 1.015258200750179503e-03 9.547345683637190744e-03 -2.940336450285832015e-01
-1.539539539539539481e+00 1.027353954357308839e-03 9.633096476890458393e-03 -2.952551556562121315e-01
-1.537537537537537524e+00 1.039591201788909883e-03 9.719560294852774493e-03 -2.964758575373989125e-01
-1.535535535535535567e+00 1.051971628437765871e-03 9.806743537422538473e-03 -2.976957473284650990e-01
-1.533533533533533610e+00 1.064496939416226078e-03 9.894652657748675278e-03 -2.989148216879567443e-01
-1.531531531531531432e+00 1.077168859791046394e-03 9.983294162708289746e-03 -3.001330772766532817e-01
-1.529529529529529475e+00 1.089989134820976190e-03 1.007267461338829696e-02 -3.013505107575770725e-01
-1.527527527527527518e+00 1.102959530197125714e-03 1.016280062557107719e-02 -3.025671187960023434e-01
-1.525525525525525561e+00 1.116081832286150042e-03 1.025367887022413452e-02 -3.037828980594641237e-01
-1.523523523523523604e+00 1.129357848376277970e-03 1.034531607399388764e-02 -3.049978452177677934e-01
-1.521521521521521425e+00 1.142789406926223361e-03 1.043771901970357019e-02 -3.062119569429979093e-01
-1.519519519519519468e+00 1.156378357817013005e-03 1.053089454685527185e-02 -3.074252299095273644e-01
-1.517517517517517511e+00 1.170126572606763936e-03 1.062484955213618618e-02 -3.086376607940266026e-01
-1.515515515515515554e+00 1.184035944788445560e-03 1.071959098992909983e-02 -3.098492462754725563e-01
-1.513513513513513598e+00 1.198108390050665623e-03 1.081512587282713878e-02 -3.110599830351580830e-01
-1.511511511511511419e+00 1.212345846541509507e-03 1.091146127215282362e-02 -3.122698677567004588e-01
-1.509509509509509462e+00 1.226750275135475359e-03 1.100860431848148593e-02 -3.134788971260509816e-01
-1.507507507507507505e+00 1.241323659703538447e-03 1.110656220216904924e-02 -3.146870678315039083e-01
-1.505505505505505548e+00 1.256068007386381595e-03 1.120534217388425777e-02 -3.158943765637055590e-01
-1.503503503503503591e+00 1.270985348870833130e-03 1.130495154514534958e-02 -3.171008200156630874e-01
-1.501501501501501412e+00 1.286077738669545723e-03 1.140539768886125217e-02 -3.183063948827541401e-01
-1.499499499499499455e+00 1.301347255403956238e-03 1.150668803987729000e-02 -3.195110978627351828e-01
-1.497497497497497498e+00 1.316796002090567371e-03 1.160883009552553247e-02 -3.207149256557511041e-01
-1.495495495495495542e+00 1.332426106430589872e-03 1.171183141617970422e-02 -3.219178749643440418e-01
-1.493493493493493585e+00 1.348239721102981572e-03 1.181569962581480171e-02 -3.231199424934624309e-01
-1.491491491491491406e+00 1.364239024060929194e-03 1.192044241257140917e-02 -3.243211249504698857e-01
-1.489489489489489449e+00 1.380426218831809580e-03 1.202606752932475036e-02 -3.255214190451544698e-01
-1.487487487487487492e+00 1.396803534820674790e-03 1.213258279425855762e-02 -3.267208214897375229e-01
-1.485485485485485535e+00 1.413373227617297726e-03 1.223999609144375139e-02 -3.279193289988829862e-01
-1.483483483483483578e+00 1.430137579306831183e-03 1.234831537142200460e-02 -3.291169382897059514e-01
-1.481481481481481399e+00 1.447098898784105695e-03 1.245754865179422334e-02 -3.303136460817818199e-01
-1.479479479479479442e+00 1.464259522071629507e-03 1.256770401781401314e-02 -3.315094490971553509e-01
-1.477477477477477485e+00 1.481621812641319060e-03 1.267878962298611342e-02 -3.327043440603498770e-01
-1.475475475475475529e+00 1.499188161740011181e-03 1.279081368966991476e-02 -3.338983276983756299e-01
-1.473473473473473572e+00 1.516960988718803150e-03 1.290378450968806927e-02 -3.350913967407394556e-01
-1.471471471471471393e+00 1.534942741366259042e-03 1.301771044494023054e-02 -3.362835479194530852e-01
-1.469469469469469436e+00 1.553135896245535661e-03 1.313259992802198392e-02 -3.374747779690425165e-01
-1.467467467467467479e+00 1.571542959035471688e-03 1.324846146284901563e-02 -3.386650836265570619e-01
-1.465465465465465522e+00 1.590166464875684884e-03 1.336530362528656063e-02 -3.398544616315777867e-01
-1.463463463463463565e+00 1.609008978715729000e-03 1.348313506378416571e-02 -3.410429087262268344e-01
-1.461461461461461386e+00 1.628073095668354162e-03 1.360196450001583540e-02 -3.422304216551761979e-01
-1.459459459459459429e+00 1.647361441366923225e-03 1.372180072952560587e-02 -3.434169971656568787e-01
-1.457457457457457473e+00 1.666876672327030282e-03 1.384265262237855537e-02 -3.446026320074674354e-01
-1.455455455455455516e+00 1.686621476312373568e-03 1.396452912381735897e-02 -3.457873229329830322e-01
-1.453453453453453559e+00 1.706598572704932015e-03 1.408743925492440818e-02 -3.469710666971644875e-01
-1.451451451451451380e+00 1.726810712879495949e-03 1.421139211328953378e-02 -3.481538600575669329e-01
-1.449449449449449423e+00 1.747260680582603124e-03 1.433639687368336822e-02 -3.493356997743487513e-01
-1.447447447447447466e+00 1.767951292315936241e-03 1.446246278873648469e-02 -3.505165826102806803e-01
-1.445445445445445287e+00 1.788885397724227508e-03 1.458959918962423295e-02 -3.516965053307540834e-01
-1.443443443443443552e+00 1.810065879987732447e-03 1.471781548675742644e-02 -3.528754647037909420e-01
-1.441441441441441373e+00 1.831495656219318509e-03 1.484712117047888233e-02 -3.540534575000512385e-01
-1.439439439439439417e+00 1.853177677866228983e-03 1.497752581176588042e-02 -3.552304804928428927e-01
