-1.977977977977977986e+01 -1.522442746389046057e-44 -8.121067442624028052e-42 5.553918050484615197e-47 -1.652274317546711228e-46 2.976365581538783494e-45 -1.674720608460743399e-44 -1.207370684144863729e-44 1.797235882728877868e-45 7.142826359806059476e-44 8.614958634122730801e-44
-1.975975975975975985e+01 -1.322233960423300715e-44 -7.647827978555986242e-42 7.341921585463832189e-47 -2.230152636829185310e-46 2.206330968615585427e-45 -1.725615287468903824e-44 -1.682456902394470177e-44 2.493453312580401102e-45 7.201710169496740037e-44 1.075917646095799791e-43
-1.973973973973973983e+01 -1.052034671903048834e-44 -6.751386988045255335e-42 9.853101934828156738e-47 -3.041526533861638853e-46 1.208653736785439617e-45 -1.712647962531998173e-44 -2.343042762371938410e-44 3.461214599914354929e-45 7.522722759188593558e-44 1.399711178057993091e-43
-1.971971971971971982e+01 -7.162908066610197491e-45 -5.520632800358405772e-42 1.334963978195213168e-46 -4.180005515638629357e-46 -4.177205489117630780e-48 -1.629279022240710468e-44 -3.261299035437021282e-44 4.806428714531965305e-45 8.304544899273005966e-44 1.882958655792762710e-43
-1.969969969969969981e+01 -3.356058698926562618e-45 -4.002236991159269134e-42 1.819527452647927093e-46 -5.775172221253861425e-46 -1.440101865085174759e-45 -1.467837017645801213e-44 -4.537289491174118064e-44 6.676098800749384294e-45 9.834575772961619241e-44 2.596554667807875231e-43
-1.967967967967967979e+01 5.676426960931962270e-46 -2.204100122865777144e-42 2.486451452449135776e-46 -8.005714852478102264e-46 -3.145229762906938855e-45 -1.222544123491739399e-44 -6.309682261431719052e-44 9.273839102060569459e-45 1.248284338240033712e-43 3.636229647840331672e-43
-1.965965965965965978e+01 4.281328783479457207e-45 -1.491092208401096326e-43 3.399187798510577045e-46 -1.112046734041486300e-45 -5.195420242402466688e-45 -8.886931268941886612e-45 -8.770544828674493799e-44 1.288164775361469412e-44 1.668956096227292432e-43 5.128833228870825183e-43
-1.963963963963963977e+01 7.437155583798096342e-45 2.108384226593248353e-42 4.646970903938864600e-46 -1.546549412938547456e-45 -7.725237256683250617e-45 -4.557351860285011204e-45 -1.218579953932832598e-43 1.788999563162536284e-44 2.303599161296338304e-43 7.248030937283571980e-43
-1.961961961961961975e+01 9.778835957124872564e-45 4.446630133075555396e-42 6.357286227952718561e-46 -2.152162671853071951e-45 -1.094736455117467555e-44 1.056194747724347754e-45 -1.692347865783607996e-43 2.483940962860149850e-44 3.228562487713785555e-43 1.022977320817064206e-42
-1.959959959959959974e+01 1.115631307995192589e-44 6.752804941235537300e-42 8.711431971344964519e-46 -2.995742618896079726e-45 -1.517473458605869394e-44 8.489463569288451977e-45 -2.349272266871382658e-43 3.447747649456009323e-44 4.549390884179976264e-43 1.439863482930221536e-42
-1.957957957957957973e+01 1.150899219050154179e-44 8.874292379048410922e-42 1.196483922165729464e-45 -4.169997852243427319e-45 -2.083118706450058825e-44 1.859706993305835737e-44 -3.259755903265787216e-43 4.783784968432485884e-44 6.416169279020750293e-43 2.020535704046518805e-42
-1.955955955955955972e+01 1.092170114162720490e-44 1.061828866980765097e-41 1.647384394623050235e-45 -5.803259274195879503e-45 -2.851362858432855391e-44 3.260288579079181576e-44 -4.521105616636750340e-43 6.634914204067807945e-44 9.036178941708878234e-43 2.827134687207179923e-42
-1.953953953953953970e+01 9.644147785799009627e-45 1.188128479982791544e-41 2.273202781730406642e-45 -8.073156866968012911e-45 -3.905377004168981971e-44 5.219680809498610283e-44 -6.267753809707748853e-43 9.198495535776588974e-44 1.269181621817278047e-42 3.945055293844184127e-42
-1.951951951951951969e+01 8.001849352561585648e-45 1.268569019384040549e-41 3.141953774795701785e-45 -1.122558893388978575e-44 -5.358999709782853575e-44 7.971245760048193659e-44 -8.685338610254660248e-43 1.274706017539175379e-43 1.777179232784280336e-42 5.491974409547003326e-42
-1.949949949949949968e+01 6.262566492026458102e-45 1.317325456109976970e-41 4.347516342459600480e-45 -1.560103261203132251e-44 -7.368888537301540374e-44 1.183455011312517498e-43 -1.203009311081739293e-42 1.765676301781270348e-43 2.481026688524028312e-42 7.629936585273128490e-42
-1.947947947947947966e+01 4.715213947858511489e-45 1.354900800937072900e-41 6.019836048768819243e-45 -2.167059461409271279e-44 -1.014950207783580240e-43 1.724058883983829855e-43 -1.665553185305130413e-42 2.444657002918462443e-43 3.454318704243235498e-42 1.058217955520519132e-41
-1.945945945945945965e+01 3.607634852931650211e-45 1.406300183255953868e-41 8.338890492123275945e-45 -3.008590285219285762e-44 -1.399602247233727045e-43 2.476866467143238978e-43 -2.304916425843418190e-42 3.383214506441208098e-43 4.798078775546758800e-42 1.465581930165530519e-41
-1.943943943943943964e+01 3.078243312753406886e-45 1.491869519902848660e-41 1.155366661088671612e-44 -4.174792194894041739e-44 -1.931761273024778381e-43 3.520559450391025068e-43 -3.188297924481939040e-42 4.679995291065678553e-43 6.651417972833004055e-42 2.027365406680485862e-41
-1.941941941941941963e+01 3.190855942453927826e-45 1.619816424958251238e-41 1.600826257006572910e-44 -5.790166051847607448e-44 -2.667986291508229558e-43 4.962960677534109390e-43 -4.408283238859207317e-42 6.470913133452043273e-43 9.206219217079927751e-42 2.801791159705197108e-41
-1.939939939939939961e+01 3.943657003564547624e-45 1.785052091088620263e-41 2.217785993282707914e-44 -8.026685407853834180e-44 -3.686021283715906904e-43 6.952378176754403694e-43 -6.092377189765757227e-42 8.943144191687730894e-43 1.272652054656469628e-41 3.868958988026594408e-41
-1.937937937937937960e+01 5.330008117507532063e-45 1.976039282942439107e-41 3.071841970847344256e-44 -1.112177281459376600e-43 -5.092602612004816986e-43 9.693492719993841685e-43 -8.416093966899803060e-42 1.235434451007757048e-42 1.757535859942440568e-41 5.338995177260599563e-41
-1.935935935935935959e+01 7.484061285962217785e-45 2.173041285425837875e-41 4.253510232961007309e-44 -1.540306910062094198e-43 -7.034493064786324010e-43 1.346891071004529789e-42 -1.162092388745886023e-41 1.705902552869514755e-42 2.425198253562109598e-41 7.363256260287008531e-41
-1.933933933933933957e+01 1.074799719196651445e-44 2.351224263721713984e-41 5.887612323843549043e-44 -2.132250919705655302e-43 -9.713889253594797103e-43 1.866815398770828174e-42 -1.603898221658447632e-41 2.354473640149342638e-42 3.344263740980113578e-41 1.014965621877820898e-40
-1.931931931931931956e+01 1.570933174526749324e-44 2.487595649207029495e-41 8.146210882215341091e-44 -2.950319584819470139e-43 -1.340928078832320201e-42 2.582783929532336811e-42 -2.212680935610813586e-41 3.248168269425342333e-42 4.608956070870949959e-41 1.398360952925074145e-40
-1.929929929929929955e+01 2.314058629021860483e-44 2.563323491856066550e-41 1.126639474981186949e-43 -4.080385273060121672e-43 -1.850415766321660520e-42 3.568811836187533308e-42 -3.051169849203923045e-41 4.479073829458329197e-42 6.348486796650085245e-41 1.925663522820281771e-40
-1.927927927927927954e+01 3.400596950300061761e-44 2.568878789241239148e-41 1.557474085045193390e-43 -5.640740296508169344e-43 -2.552637755405500064e-42 4.926874542614566114e-42 -4.205516429004361914e-41 6.173661800803404653e-42 8.739970396521256441e-41 2.650556652971152791e-40
-1.925925925925925952e+01 4.961825818288888407e-44 2.502620655521546352e-41 2.152091032773967825e-43 -7.794260542190767819e-43 -3.520189776794599989e-42 6.797320510065185826e-42 -5.793985437925689902e-41 8.505546634567807707e-42 1.202612735046357236e-40 3.646620022407741299e-40
-1.923923923923923951e+01 7.164083711133638196e-44 2.361966706899462943e-41 2.972374826845298427e-43 -1.076510599305740750e-42 -4.852864949908106352e-42 9.373142864823713417e-42 -7.978850653778314131e-41 1.171294854902979649e-41 1.653946512857259004e-40 5.014661795660596326e-40
-1.921921921921921950e+01 1.022573016415149465e-43 2.149712164651840561e-41 4.103457509353089514e-43 -1.486163896234346919e-42 -6.687757534180090011e-42 1.291946673272154936e-41 -1.098266911706318150e-40 1.612258425337201115e-41 2.273529383905108698e-40 6.892731425687367354e-40
-1.919919919919919948e+01 1.445058654241829389e-43 1.873065810182078223e-41 5.662399305339244133e-43 -2.050785991316548338e-42 -9.213079884489566144e-42 1.780022031607572618e-41 -1.511053513064887108e-40 2.218233619878635873e-41 3.123683089123108551e-40 9.469792573210180187e-40
-1.917917917917917947e+01 2.026300653484852037e-43 1.542768055287478317e-41 7.810088754546414710e-43 -2.828650475834024582e-42 -1.268709189020251838e-41 2.451472301543980825e-41 -2.078049689322423690e-40 3.050590433484852251e-41 4.289677890408516757e-40 1.300438459853794959e-39
-1.915915915915915946e+01 2.824828364559248013e-43 1.168001425397462913e-41 1.076754926915917443e-42 -3.899810492448919071e-42 -1.746403577930890191e-41 3.374775823282805135e-41 -2.856511025419904846e-40 4.193380731118412363e-41 5.888129624624948606e-40 1.785007707879264180e-39
-1.913913913913913944e+01 3.921936184535148007e-43 7.601993797958258395e-42 1.483827317841609989e-42 -5.374188514593506533e-42 -2.402957692426442613e-41 4.643809915005373676e-41 -3.924818078221409542e-40 5.761668044084880679e-41 8.078448481440994254e-40 2.449017455147798715e-39
-1.911911911911911943e+01 5.430336085082868821e-43 3.309550118996768599e-42 2.043880315101881457e-42 -7.402652075521852099e-42 -3.304926248703447753e-41 6.387211062130526318e-41 -5.390220912080640716e-40 7.912896637945294013e-41 1.107844188620341636e-39 3.358501294081693803e-39
-1.909909909909909942e+01 7.505464240684426529e-43 -1.120765590216925249e-42 2.814057905702533900e-42 -1.019217017064605085e-41 -4.543471373755739554e-41 8.781174309002554220e-41 -7.399404373369091955e-40 1.086240146731548284e-40 1.518556104706229806e-39 4.603637771651173840e-39
-1.907907907907907941e+01 1.036116742218340291e-42 -5.557336513102870217e-42 3.872717624429314844e-42 -1.402654455247932174e-41 -6.243403299697518260e-41 1.206692151399916120e-40 -1.015289467646059780e-39 1.490455720364033897e-40 2.080583366096759436e-39 6.307521452169811503e-39
-1.905905905905905939e+01 1.429260205710079920e-42 -9.773224514348131093e-42 5.327255983601118516e-42 -1.929475318530308480e-41 -8.575522664865136513e-41 1.657455222309480499e-40 -1.392469463135901006e-39 2.044160297119551486e-40 2.849323552917467533e-39 8.638098909967481143e-39
-1.903903903903903938e+01 1.970569201369828491e-42 -1.345591027991960789e-41 7.324802241815712084e-42 -2.652968239727213568e-41 -1.177345986073271568e-40 2.275559306463662971e-40 -1.908903249252939389e-39 2.802290994847618741e-40 3.900324019384870045e-39 1.182440365614483199e-38
-1.901901901901901937e+01 2.715796593104255255e-42 -1.633448928407834881e-41 1.006682500094195724e-41 -3.646103097435962470e-41 -1.615664065269704504e-40 3.122738604282123513e-40 -2.615678433900000575e-39 3.839844984770516696e-40 5.336562532432763205e-39 1.617862872437797610e-38
-1.899899899899899935e+01 3.741334910875543068e-42 -1.823862095748261887e-41 1.382907413012531317e-41 -5.008753789878283446e-41 -2.216158798425635818e-40 4.283359239386207746e-40 -3.582504480466112995e-39 5.259156530136194528e-40 7.298341182133539968e-39 2.212612144858186143e-38
-1.897897897897897934e+01 5.151714865997194000e-42 -1.907357604387607827e-41 1.898879366946915713e-41 -6.877554537093822450e-41 -3.038457131452347129e-40 5.872662883857934680e-40 -4.904456059741174935e-39 7.199796304112897515e-40 9.976724129771381738e-39 3.024612328919479585e-38
-1.895895895895895933e+01 7.089897014101764468e-42 -1.873307701803617931e-41 2.606183956357960350e-41 -9.439343576360948213e-41 -4.163968752921659139e-40 8.047991896206117823e-40 -6.711141998876369269e-39 9.852031507964831131e-40 1.363178159147709115e-38 4.132707923957436805e-38
-1.893893893893893932e+01 9.751493234811553544e-42 -1.715960585735267623e-41 3.575328336396737101e-41 -1.294949132033774654e-40 -5.703792201257461658e-40 1.102407001409062378e-39 -9.179166377582311336e-39 1.347511889928378172e-39 1.861734565821668350e-38 5.644168975859111061e-38
-1.891891891891891930e+01 1.340395037254230104e-41 -1.437626097814746608e-41 4.902636923436115921e-41 -1.775687583099316291e-40 -7.809471508929502745e-40 1.509379198054317580e-39 -1.254905574770705854e-38 1.842215413712124538e-39 2.541458727582536393e-38 7.704870456042542034e-38
-1.889889889889889929e+01 1.841287433589491499e-41 -1.045616107459563225e-41 6.719643581302209608e-41 -2.433790042237926069e-40 -1.068762370025570398e-39 2.065649460604496211e-39 -1.714824217045904888e-38 2.517381113606297504e-39 3.467753471997337170e-38 1.051309192209211104e-37
-1.887887887887887928e+01 2.527788794407380606e-41 -5.447098668362233216e-42 9.205878115293900111e-41 -3.334280508193899806e-40 -1.461982076347554009e-39 2.825638317024042865e-39 -2.342225364595853084e-38 3.438412996309016009e-39 4.729475086641484788e-38 1.433821601615827900e-37
-1.885885885885885926e+01 3.468152874326532545e-41 6.625640513637960380e-43 1.260626547542718717e-40 -4.565868476208037028e-40 -1.998960149088064347e-39 3.863473735517396767e-39 -3.197702256728894130e-38 4.694262611862333581e-39 6.447286551962402454e-38 1.954605271223555765e-37
-1.883883883883883925e+01 4.755596046159056762e-41 7.952611503412327299e-42 1.725479050403089821e-40 -6.249520087341065891e-40 -2.731915207439209617e-39 5.280080498359201179e-39 -4.363624775533651422e-38 6.405849864513790346e-39 8.784965244853659589e-38 2.663312056449332103e-37
-1.881881881881881924e+01 6.517373839512597689e-41 1.658478338914182331e-41 2.360666921000078695e-40 -8.550110254041644580e-40 -3.731909243027410289e-39 7.212802559286609491e-39 -5.951912886086170891e-38 8.737474509682385224e-39 1.196470271631833110e-37 3.627303058254433586e-37
-1.879879879879879923e+01 8.927144362921851576e-41 2.689238084758548742e-41 3.228206347313681393e-40 -1.169225571630221093e-39 -5.095601842995304337e-39 9.848457093646541203e-39 -8.114565779385644869e-38 1.191227305311719699e-38 1.628779591689530906e-37 4.937921509365800452e-37
-1.877877877877877921e+01 1.222176871172982974e-40 3.936090270869945428e-41 4.412545283460943189e-40 -1.598181895015360438e-39 -6.954408874553206751e-39 1.344103579618009776e-38 -1.105791675191999547e-37 1.623314507283237415e-38 2.216261604562925912e-37 6.718972011862334004e-37
-1.875875875875875920e+01 1.672417398895033796e-40 5.476270967961538600e-41 6.028623279665086184e-40 -2.183510010597237046e-39 -9.486915696809589017e-39 1.833569630080451971e-38 -1.506192286608300028e-37 2.211107065557381673e-38 3.014239658030538675e-37 9.138176615865323747e-37
-1.873873873873873919e+01 2.287440939717483860e-40 7.422710112864655679e-41 8.232807621366598631e-40 -2.981844666610178145e-39 -1.293569330032287552e-38 2.500126326608768120e-38 -2.050625505575565761e-37 3.010341096263371301e-38 4.097626288178460298e-37 1.242264530919506013e-36
-1.871871871871871917e+01 3.127181964679258041e-40 9.943496293070384219e-41 1.123772515517183919e-39 -4.070197290209710832e-39 -1.763006806831880273e-38 3.407423624049848163e-38 -2.790556906686020389e-37 4.096568636346243239e-38 5.567810999024799570e-37 1.687975748158970291e-36
-1.869869869869869916e+01 4.273230685098619217e-40 1.327706783583482355e-40 1.533236789595567336e-39 -5.553238046958968668e-39 -2.401693817939926195e-38 4.641834952743947321e-38 -3.795716478611675928e-37 5.572154086102172056e-38 7.561952592262645739e-37 2.292533318435539657e-36
-1.867867867867867915e+01 5.836603877188348771e-40 1.776064626918578049e-40 2.090933456294824203e-39 -7.573162466369136055e-39 -3.270246018757209048e-38 6.320514131510513130e-38 -5.160535397245866919e-37 7.575723463864569980e-38 1.026550937464240647e-36 3.112162055132498220e-36
-1.865865865865865914e+01 7.968287948664141460e-40 2.386160721788054122e-40 2.850172303478033651e-39 -1.032305353959950771e-38 -4.450841292559134309e-38 8.602289004254784712e-38 -7.012835182047940336e-37 1.029492018432473096e-37 1.392912720498599733e-36 4.222849475731759251e-36
-1.863863863863863912e+01 1.087353244667659810e-39 3.221080333942044410e-40 3.883306877328232773e-39 -1.406496894390276144e-38 -6.054836955067973471e-38 1.170238345715380271e-37 -9.525551697729645252e-37 1.398361602360299847e-37 1.889138985553606474e-36 5.727242958586726738e-36
-1.861861861861861911e+01 1.483122111493643295e-39 4.365705527149629894e-40 5.288491004161142656e-39 -1.915441252338104136e-38 -8.233058919998648225e-38 1.591230361253890187e-37 -1.293254627699545704e-36 1.898512202359060697e-37 2.560945167728753680e-36 7.763936551491805354e-36
-1.859859859859859910e+01 2.022011018868724856e-39 5.934107114595586533e-40 7.198815762009675825e-39 -2.607342753361897915e-38 -1.118969336150717280e-37 2.162668668959255526e-37 -1.754991839003194755e-36 2.576347572824500502e-37 3.470026331876425619e-36 1.051996924229439208e-35
-1.857857857857857908e+01 2.755435224258395779e-39 8.079571980972798551e-40 9.794659620927816444e-39 -3.547532767783655998e-38 -1.520103309312351200e-37 2.937953275054070273e-37 -2.380472012855000652e-36 3.494559436608657745e-37 4.699602643620021174e-36 1.424763698779634199e-35
-1.855855855855855907e+01 3.753157008094751886e-39 1.100911645596485633e-39 1.332037365532355211e-38 -4.824512936315219816e-38 -2.064076296111549070e-37 3.989307460520118341e-37 -3.227362422588096477e-36 4.737803993449508368e-37 6.361875184293218717e-36 1.928709627255535254e-35
-1.853853853853853906e+01 5.109788102176032704e-39 1.500203325701435748e-39 1.810681260151961076e-38 -6.558115705256686280e-38 -2.801404856571613662e-37 5.414366218868055157e-37 -4.373497041325050507e-36 6.420342383060584035e-37 8.608045265703836017e-36 2.609673935017709844e-35
-1.851851851851851904e+01 6.953580347450705306e-39 2.043608130861572027e-39 2.460174518724071650e-38 -8.910518659289366657e-38 -3.800347088841159484e-37 7.345054189552778035e-37 -5.923878442322354845e-36 8.696319552846200982e-37 1.164177200718283881e-35 3.529399315649705802e-35
-1.849849849849849903e+01 9.458304332532728715e-39 2.782269363246566093e-39 3.341087927737036017e-38 -1.210110343995830001e-37 -5.153089311794509457e-37 9.959542860483059522e-37 -8.020092975016190287e-36 1.177358584123492494e-36 1.573723914249512085e-35 4.771009187866616494e-35
-1.847847847847847902e+01 1.285929303807925825e-38 3.785363088537472205e-39 4.535318011066855480e-38 -1.642649148607600127e-37 -6.984074500642109969e-37 1.349834720494568676e-36 -1.085296475869667975e-35 1.593227318137359800e-36 2.126339773626984277e-35 6.446357283564558411e-35
-1.845845845845845901e+01 1.747510032451026209e-38 5.146492338172143473e-39 6.153542507227964202e-38 -2.228754706498268603e-37 -9.461208442713363840e-37 1.828598418209561064e-36 -1.467955428246882980e-35 2.154974923525716571e-36 2.871647987411244400e-35 8.705884720876409008e-35
-1.843843843843843899e+01 2.373672517102119732e-38 6.992252524595840875e-39 8.345263549152557581e-38 -3.022575271669866151e-37 -1.281093057103719954e-36 2.476010062579828962e-36 -1.984598203901979730e-35 2.913412274238277347e-36 3.876358356179368362e-35 1.175183350086738750e-34
-1.841841841841841898e+01 3.222702556002919110e-38 9.493870214910967740e-39 1.131233011529405338e-37 -4.097218628874516685e-37 -1.733847235798421895e-36 3.351062729834874580e-36 -2.681805818954205846e-35 3.936920820910735334e-36 5.230106970116247912e-35 1.585595053485290183e-34
-1.839839839839839897e+01 4.373384909886113426e-38 1.288288318588715696e-38 1.532713620044700289e-37 -5.551343298418684448e-37 -2.345507552630469869e-36 4.533238440772949239e-36 -3.622236774850312868e-35 5.317483941762978007e-36 7.053276608028130796e-35 2.138319650174081134e-34
-1.837837837837837895e+01 5.932161940909220440e-38 1.747210300167525752e-38 2.075709949183016012e-37 -7.518024480372566569e-37 -3.171454317095984816e-36 6.129572514543825550e-36 -4.890135306661964900e-35 7.178773112468734248e-36 9.507464441059928631e-35 2.882348045569977863e-34
-1.835835835835835894e+01 8.042774208875341864e-38 2.368402173533312173e-38 2.809757196293811536e-37 -1.017667395938626977e-36 -4.286229982768574273e-36 8.284135567162881061e-36 -6.598712579499592061e-35 9.686983584727268619e-36 1.280948621023745251e-34 3.883411585002490164e-34
-1.833833833833833893e+01 1.089923724282298186e-37 3.208902586743566120e-38 3.801606518021158347e-37 -1.376905809112932435e-36 -5.790120900896085562e-36 1.119075427996316994e-35 -8.900032782311383492e-35 1.306534728210408356e-35 1.725010231979158796e-34 5.229659184436204648e-34
-1.831831831831831892e+01 1.476330045335693664e-37 4.345683851785640023e-38 5.141165120830224930e-37 -1.862081224654842079e-36 -7.817982851392143684e-36 1.511006878937823682e-35 -1.199824761530018293e-34 1.761356117500800039e-35 2.321904547521018709e-34 7.039244880663523730e-34
-1.829829829829829890e+01 1.998792483497092969e-37 5.882561142286701760e-38 6.949470735728791118e-37 -2.517032360265399206e-36 -1.055106943067251340e-35 2.039239379544378444e-35 -1.616730445983165012e-34 2.373378307140822975e-35 3.123845368492717912e-34 9.470463609121289992e-34
-1.827827827827827889e+01 2.704883897350312452e-37 7.959471270530396786e-38 9.389391960170487645e-37 -3.400748676559666988e-36 -1.423287716981541957e-35 2.750834293517591138e-35 -2.177462869127449997e-34 3.196539751593498416e-35 4.200750915305254642e-34 1.273528423639778638e-33
-1.825825825825825888e+01 3.658693223791374780e-37 1.076493511357750263e-37 1.267997917019764411e-36 -4.592568141276567802e-36 -1.919036089197579754e-35 3.708983239145690911e-35 -2.931277983282862933e-34 4.303148737638924999e-35 5.646200911733111963e-34 1.711740946355220145e-33
-1.823823823823823886e+01 4.946517907640713745e-37 1.455280181880085801e-37 1.711570196465989170e-36 -6.199144849039882110e-36 -2.586232531425027440e-35 4.998495426210332027e-35 -3.944174523831244015e-34 5.790092144128035272e-35 7.585382354612819256e-34 2.299636476585644823e-33
-1.821821821821821885e+01 6.684503778647304392e-37 1.966472489571126335e-37 2.309222430285657232e-36 -8.363784531644055426e-36 -3.483740145183025931e-35 6.733137478692430535e-35 -5.304541764926270076e-34 7.787126410288078861e-35 1.018568253697351173e-33 3.087961292737204506e-33
-1.819819819819819884e+01 9.028893587573249968e-37 2.656031275368513628e-37 3.114092206539011045e-36 -1.127894649107539904e-35 -4.690481834235654900e-35 9.065446250482903286e-35 -7.130697570433759709e-34 1.046794347848653963e-34 1.367080419046040111e-33 4.144534647366085291e-33
-1.817817817817817883e+01 1.218976818195350542e-36 3.585755191003095494e-37 4.197508544253213546e-36 -1.520297766618655063e-35 -6.312224742046448166e-35 1.219984132752660964e-34 -9.580944381290118285e-34 1.406493309570990928e-34 1.833956435427545446e-33 5.559947961064522567e-33
-1.815815815815815881e+01 1.644946152755592357e-36 4.838697407385443631e-37 5.655173106420781826e-36 -2.048250039967136826e-35 -8.490641527735938317e-35 1.641013804951953284e-34 -1.286697748024582240e-33 1.888886629559236188e-34 2.459091850593892513e-33 7.455151309364682344e-33
-1.813813813813813880e+01 2.218722715632982737e-36 6.526421395311339535e-37 7.615425672438135199e-36 -2.758234919496616738e-35 -1.141540654446465429e-34 2.206292618589194973e-34 -1.727175407880199054e-33 2.535512741712314062e-34 3.295725462605505673e-33 9.991547079487546215e-33
-1.811811811811811879e+01 2.991226195246113338e-36 8.798714913623117330e-37 1.025029118198823677e-35 -3.712558206099269237e-35 -1.534033533839185251e-34 2.964876326851718159e-34 -2.317329533608086814e-33 3.401865573353340181e-34 4.414866782330618558e-33 1.338441256895119223e-32
-1.809809809809809877e+01 4.030789702762504182e-36 1.185658783555744225e-36 1.379023709378001473e-35 -4.994693026525748942e-35 -2.060490823717242404e-34 3.982377392876678112e-34 -3.107637521744201560e-33 4.562046504979922577e-34 5.911180714480826854e-33 1.792074038771600685e-32
-1.807807807807807876e+01 5.429070264276027251e-36 1.596965788362108134e-36 1.854387741657812274e-35 -6.716416446462238087e-35 -2.766295977245373649e-34 5.346509887416030500e-34 -4.165468825015108902e-33 6.114954643776613446e-34 7.910805107156204646e-33 2.398293867691126753e-32
-1.805805805805805875e+01 7.308950141958112542e-36 2.149939340222114979e-36 2.492426843467696174e-35 -9.027333532789866918e-35 -3.712090048138025415e-34 7.174476740285300796e-34 -5.580693303318673806e-33 8.192519945338782568e-34 1.058173076125143362e-32 3.208029985641334397e-32
-1.803803803803803874e+01 9.835094320580246548e-36 2.893016841996005458e-36 3.348398378154001141e-35 -1.212758121244658747e-34 -4.978861276536699852e-34 9.622806547935647459e-34 -7.473136614468486761e-33 1.097064781034801922e-33 1.414757682207839877e-32 4.289076304574410911e-32
-1.801801801801801872e+01 1.322805007768523496e-35 3.891073783082963384e-36 4.496187665967162999e-35 -1.628476510476076186e-34 -6.674718936499759306e-34 1.290044560802922823e-33 -1.000248593042077189e-32 1.468376078635560961e-33 1.890586290093017172e-32 5.731630907950031538e-32
-1.799799799799799871e+01 1.778306766954540639e-35 5.230959947180176344e-36 6.034539224006225351e-35 -2.185652848127812151e-34 -8.943904269457050548e-34 1.728617364255976519e-33 -1.338144464854862487e-32 1.964410983049343429e-33 2.525223344688037340e-32 7.655640077234444560e-32
-1.797797797797797870e+01 2.389521046409026660e-35 7.028885740607082938e-36 8.095355969274701596e-35 -2.932061119175899130e-34 -1.197877126926776212e-33 2.315175944941677150e-33 -1.789319288227330139e-32 2.626740650425292239e-33 3.371255695413986356e-32 1.022052970749223793e-31
-1.795795795795795868e+01 3.209283963236216090e-35 9.440271930588395753e-36 1.085474714069533060e-34 -3.931486418943202608e-34 -1.603570809577983209e-33 3.099273273436471306e-33 -2.391455132304941864e-32 3.510682778095439673e-33 4.498543820718299423e-32 1.363809361084064022e-31
