3.695675730740137281e-12 7.230241103835629568e-01
-9.678971893792460444e-12 1.063339534696062794e+00
3.462498222740551738e-12 1.115020205637370587e+00
5.937548306431614724e-13 1.132551429961240919e+00
1.752871232658670898e-12 1.140574659792120693e+00
