2.402402402402402382e-01 4.577438469411511070e-05 -8.118489028252355208e-05 1.178645316013368253e-04 -1.511284095272995168e-04 1.823697116471630888e-04 -2.056366722451277631e-04 2.064168375888228814e-04
2.502502502502502724e-01 4.939690637791933930e-05 -8.753498051696364873e-05 1.269855817522397019e-04 -1.627172141062106195e-04 1.962464154152482527e-04 -2.211815431764254508e-04 2.219403085100137387e-04
2.602602602602602788e-01 5.326315647882334917e-05 -9.430414672389460056e-05 1.366978796591407179e-04 -1.750456246965750157e-04 2.109969886046989419e-04 -2.376941830139422355e-04 2.384214474568515730e-04
2.702702702702702853e-01 5.739012898746447206e-05 -1.015211094920112075e-04 1.470413015835718266e-04 -1.881628345044296076e-04 2.266788650666010216e-04 -2.552375489693443846e-04 2.559220487556880248e-04
2.802802802802802917e-01 6.179578450427287777e-05 -1.092161740337578292e-04 1.580578609215340898e-04 -2.021206058836168740e-04 2.433524108495329805e-04 -2.738777492046330186e-04 2.745069501301662120e-04
2.902902902902902982e-01 6.649910695576072360e-05 -1.174213205674744611e-04 1.697918268336268762e-04 -2.169734095199824572e-04 2.610810796769720814e-04 -2.936842067782334813e-04 2.942441886308172212e-04
3.003003003003003046e-01 7.152016251731109779e-05 -1.261702979347053828e-04 1.822898467620944992e-04 -2.327785677922188405e-04 2.799315727059076817e-04 -3.147298277433561455e-04 3.152051602298124250e-04
3.103103103103103111e-01 7.688016083786496774e-05 -1.354987205826085385e-04 1.956010729785389289e-04 -2.495964024507473563e-04 2.999740026984522453e-04 -3.370911735138700763e-04 3.374647831724556998e-04
3.203203203203203175e-01 8.260151866058276175e-05 -1.454441690375486327e-04 2.097772932989188917e-04 -2.674903867456124252e-04 3.212820627246661641e-04 -3.608486375968953503e-04 3.611016651604418738e-04
3.303303303303303240e-01 8.870792593219219634e-05 -1.560462939919884310e-04 2.248730660951380703e-04 -2.865273021236905567e-04 3.439331995009405497e-04 -3.860866267749504658e-04 3.861982744250601817e-04
3.403403403403403304e-01 9.522441449230170944e-05 -1.673469241226699551e-04 2.409458597249636964e-04 -3.067773996045365745e-04 3.680087914540507523e-04 -4.128937468037523618e-04 4.128411147312893562e-04
3.503503503503503369e-01 1.021774294324342275e-04 -1.793901777537630182e-04 2.580561964941675054e-04 -3.283145659328371205e-04 3.935943315863302109e-04 -4.413629926745648289e-04 4.411209043360966539e-04
3.603603603603603434e-01 1.095949032128954207e-04 -1.922225784741126635e-04 2.762678012565836683e-04 -3.512164945936639910e-04 4.207796152022706682e-04 -4.715919434722696483e-04 4.711327589061078524e-04
3.703703703703703498e-01 1.175063326238121161e-04 -2.058931748129038330e-04 2.956477547491951729e-04 -3.755648617644619797e-04 4.496589325411590632e-04 -5.036829618420622483e-04 5.029763783811598771e-04
3.803803803803803563e-01 1.259428586747365745e-04 -2.204536640729469802e-04 3.162666517503427656e-04 -4.014455072649207720e-04 4.803312663440734978e-04 -5.377433980587471287e-04 5.367562377509845850e-04
3.903903903903903627e-01 1.349373494950881561e-04 -2.359585204153357774e-04 3.381987641396559598e-04 -4.289486205525163960e-04 5.129004943666261394e-04 -5.738857986730393776e-04 5.725817816924129054e-04
4.004004004004003692e-01 1.445244863253776881e-04 -2.524651272834077206e-04 3.615222089282980823e-04 -4.581689317975265159e-04 5.474755968312187363e-04 -6.122281196889731766e-04 6.105676229939317355e-04
4.104104104104104311e-01 1.547408526766074616e-04 -2.700339142477173890e-04 3.863191213175499040e-04 -4.892059080566839259e-04 5.841708687942170821e-04 -6.528939442054808220e-04 6.508337446732178049e-04
4.204204204204204376e-01 1.656250267324409415e-04 -2.887284983470809183e-04 4.126758328326066865e-04 -5.221639545492921157e-04 6.231061373843372036e-04 -6.960127044333616619e-04 6.935057056713040194e-04
4.304304304304304440e-01 1.772176770656754376e-04 -3.086158299936365762e-04 4.406830545666816671e-04 -5.571526210235600452e-04 6.644069838486075987e-04 -7.417199079762265990e-04 7.387148499843489797e-04
4.404404404404404505e-01 1.895616617372023708e-04 -3.297663435022726332e-04 4.704360655580787885e-04 -5.942868131840778768e-04 7.082049703215346397e-04 -7.901573682405137015e-04 7.865985190705251755e-04
4.504504504504504570e-01 2.027021308419919973e-04 -3.522541122966564900e-04 5.020349063097812904e-04 -6.336870091337399539e-04 7.546378712114916801e-04 -8.414734388153384754e-04 8.373002673453137706e-04
4.604604604604604634e-01 2.166866325626682667e-04 -3.761570088354564655e-04 5.355845774472726972e-04 -6.754794807649811992e-04 8.038499090758943495e-04 -8.958232516377402860e-04 8.909700805534910041e-04
4.704704704704704699e-01 2.315652227869330630e-04 -4.015568692931324474e-04 5.711952434957531105e-04 -7.197965200159340453e-04 8.559919948333692859e-04 -9.533689587328068047e-04 9.477645967803139965e-04
4.804804804804804763e-01 2.473905783404347345e-04 -4.285396630198819146e-04 6.089824417425885716e-04 -7.667766698869903259e-04 9.112219721368827480e-04 -1.014279977291210290e-03 1.007847329837852426e-03
4.904904904904904828e-01 2.642181138816460670e-04 -4.571956667949327751e-04 6.490672961347523787e-04 -8.165649600922749796e-04 9.697048657066538761e-04 -1.078733237818855009e-03 1.071388894735096501e-03
5.005005005005005447e-01 2.821061024998976880e-04 -4.876196438763600607e-04 6.915767361441345351e-04 -8.693131471986974886e-04 1.031613133395636352e-03 -1.146913435064664472e-03 1.138567234912413791e-03
5.105105105105105512e-01 3.011158000518975811e-04 -5.199110278389530021e-04 7.366437205159205148e-04 -9.251799590825144021e-04 1.097126921733430601e-03 -1.219013281402989146e-03 1.209567850892128175e-03
5.205205205205205576e-01 3.213115732658379173e-04 -5.541741111793588477e-04 7.844074657967570544e-04 -9.843313435097512075e-04 1.166434324666671633e-03 -1.295233762316770924e-03 1.284584029967530266e-03
5.305305305305305641e-01 3.427610316355392608e-04 -5.905182386547698286e-04 8.350136795201250741e-04 -1.046940720622366577e-03 1.239731645185277375e-03 -1.375784393596452210e-03 1.363817076522479783e-03
5.405405405405405705e-01 3.655351631199947821e-04 -6.290580053077832320e-04 8.886147979062195305e-04 -1.113189239086719712e-03 1.317223659494424310e-03 -1.460883479837698281e-03 1.447476542543013178e-03
5.505505505505505770e-01 3.897084736561445828e-04 -6.699134591157625057e-04 9.453702279127277090e-04 -1.183266035634753487e-03 1.399123883361815283e-03 -1.550758373788411852e-03 1.535780457851057892e-03
5.605605605605605835e-01 4.153591304847282931e-04 -7.132103081880306885e-04 1.005446593451150752e-03 -1.257368497701310747e-03 1.485654840238706618e-03 -1.645645736062189982e-03 1.628955559558517650e-03
5.705705705705705899e-01 4.425691092806208183e-04 -7.590801324185586247e-04 1.069017985560802037e-03 -1.335702528833243715e-03 1.577048330721351295e-03 -1.745791794701530069e-03 1.727237520207747928e-03
5.805805805805805964e-01 4.714243450701490140e-04 -8.076605994854605969e-04 1.136266216309315654e-03 -1.418482816517435035e-03 1.673545702887027252e-03 -1.851452604039614293e-03 1.830871174031767920e-03
5.905905905905906028e-01 5.020148869085125148e-04 -8.590956850715739460e-04 1.207381076164432826e-03 -1.505933102045595162e-03 1.775398123005691000e-03 -1.962894302274633025e-03 1.940110740734650582e-03
6.006006006006006093e-01 5.344350562805905277e-04 -9.135358971627177476e-04 1.282560594557055796e-03 -1.598286452003768593e-03 1.882866846094641581e-03 -2.080393367135301153e-03 2.055220046159366657e-03
6.106106106106106157e-01 5.687836091781011977e-04 -9.711385042618686687e-04 1.362011303330061150e-03 -1.695785530943922509e-03 1.996223485749412142e-03 -2.204236868980625780e-03 2.176472739177112356e-03
6.206206206206206222e-01 6.051639017953037211e-04 -1.032067767338506765e-03 1.445948502741213528e-03 -1.798682874763860538e-03 2.115750282649538332e-03 -2.334722720641196469e-03 2.304152504098867099e-03
6.306306306306306286e-01 6.436840597741929184e-04 -1.096495175312783886e-03 1.534596529661738564e-03 -1.907241164290079862e-03 2.241740371102985026e-03 -2.472159923273380740e-03 2.438553267876768498e-03
6.406406406406406351e-01 6.844571509184384141e-04 -1.164599683853957072e-03 1.628189027584753647e-03 -2.021733498526110534e-03 2.374498042957885573e-03 -2.616868807461908159e-03 2.579979401329910316e-03
6.506506506506506415e-01 7.276013612831805930e-04 -1.236567957251773556e-03 1.726969218029894343e-03 -2.142443666996469726e-03 2.514339008175021407e-03 -2.769181268770595089e-03 2.728745913596557215e-03
6.606606606606606480e-01 7.732401745352187597e-04 -1.312594613098175787e-03 1.831190172902097705e-03 -2.269666420583663427e-03 2.661590651319236094e-03 -2.929440996905481945e-03 2.885178638982610708e-03
6.706706706706706544e-01 8.215025544651301638e-04 -1.392882469494904343e-03 1.941115087333782118e-03 -2.403707740222799441e-03 2.816592283192816560e-03 -3.098003697619546113e-03 3.049614415344597228e-03
6.806806806806806609e-01 8.725231305194612813e-04 -1.477642794480312632e-03 2.057017552510579349e-03 -2.544885102785437482e-03 2.979695386798978350e-03 -3.275237306453662647e-03 3.222401253114688235e-03
6.906906906906906674e-01 9.264423862073480889e-04 -1.567095557346032944e-03 2.179181827951446205e-03 -2.693527743451377097e-03 3.151263856789057738e-03 -3.461522193374590942e-03 3.403898494045333543e-03
7.007007007007006738e-01 9.834068502217803865e-04 -1.661469681491112510e-03 2.307903112684480708e-03 -2.849976913834322174e-03 3.331674231512939208e-03 -3.657251357337843595e-03 3.594476958722316474e-03
7.107107107107106803e-01 1.043569290101250147e-03 -1.761003298437888902e-03 2.443487814730215847e-03 -3.014586135094831244e-03 3.521315916758926707e-03 -3.862830609771291442e-03 3.794519081867424835e-03
7.207207207207206867e-01 1.107088908242737525e-03 -1.865944002610307175e-03 2.586253818274569793e-03 -3.187721445241864775e-03 3.720591400236614339e-03 -4.078678745944631229e-03 4.004419034425792459e-03
7.307307307307306932e-01 1.174131540061938228e-03 -1.976549106451621577e-03 2.736530747884242856e-03 -3.369761639792665658e-03 3.929916455824811368e-03 -4.305227703160515070e-03 4.224582831408345111e-03
7.407407407407406996e-01 1.244869854081337348e-03 -2.093085895434555668e-03 2.894660229088108147e-03 -3.561098504929762019e-03 4.149720336576050855e-03 -4.542922704675250896e-03 4.455428424437051470e-03
7.507507507507507061e-01 1.319483553711247844e-03 -2.215831882493114746e-03 3.060996144619305536e-03 -3.762137042263813142e-03 4.380445955440126493e-03 -4.792222388231088398e-03 4.697385777919725267e-03
7.607607607607607125e-01 1.398159580473285271e-03 -2.345075061381394176e-03 3.235904885584363171e-03 -3.973295684281888049e-03 4.622550052641500110e-03 -5.053598918057925979e-03 4.950896927762552316e-03
7.707707707707707190e-01 1.481092318399980469e-03 -2.481114158441030237e-03 3.419765596797878001e-03 -4.195006499532817276e-03 4.876503348619450062e-03 -5.327538079180500416e-03 5.216416021512127778e-03
7.807807807807807254e-01 1.568483799328442702e-03 -2.624258882235476487e-03 3.612970415494210722e-03 -4.427715386574551486e-03 5.142790681415885037e-03 -5.614539352847553247e-03 5.494409338805009667e-03
7.907907907907907319e-01 1.660543908790120633e-03 -2.774830170486143263e-03 3.815924702601504372e-03 -4.671882255683291844e-03 5.421911127373739772e-03 -5.915115971882590334e-03 5.785355290991819888e-03
8.008008008008007383e-01 1.757490592182968684e-03 -2.933160433722714622e-03 4.029047265738125959e-03 -4.927981197300637314e-03 5.714378103989281588e-03 -6.229794954741787669e-03 6.089744398794861083e-03
8.108108108108108558e-01 1.859550060896632750e-03 -3.099593795037824950e-03 4.252770573067659633e-03 -5.196500636173301269e-03 6.020719453744532296e-03 -6.559117117053506370e-03 6.408079246853310915e-03
8.208208208208208623e-01 1.966956998045792018e-03 -3.274486325314703624e-03 4.487540957125888894e-03 -5.477943470120278519e-03 6.341477507731538982e-03 -6.903637059406119575e-03 6.740874414008641603e-03
8.308308308308308687e-01 2.079954763451527869e-03 -3.458206273275693434e-03 4.733818807712031687e-03 -5.772827192344971887e-03 6.677209127868836101e-03 -7.263923130146522286e-03 7.088656378184921350e-03
8.408408408408408752e-01 2.198795597495652263e-03 -3.651134289679644311e-03 4.992078752916943689e-03 -6.081683996194710978e-03 7.028485726502025320e-03 -7.640557361951049072e-03 7.451963394724573156e-03
8.508508508508508816e-01 2.323740823458369555e-03 -3.853663644977354304e-03 5.262809827343306081e-03 -6.405060861257780985e-03 7.395893262175459899e-03 -8.034135380933853446e-03 7.831345347050050129e-03
8.608608608608608881e-01 2.455061047935549762e-03 -4.066200439716523458e-03 5.546515626557038149e-03 -6.743519619678394438e-03 7.780032210360614438e-03 -8.445266287065196151e-03 8.227363568535893401e-03
8.708708708708708945e-01 2.593036358918333808e-03 -4.289163806971234977e-03 5.843714446795705321e-03 -7.097637001563647172e-03 8.181517507929128574e-03 -8.874572504683897814e-03 8.640590634494113575e-03
8.808808808808809010e-01 2.737956521104875553e-03 -4.522986106055988317e-03 6.154939408948388938e-03 -7.468004658352955794e-03 8.600978470164867551e-03 -9.322689601904507462e-03 9.071610123198835599e-03
8.908908908908909074e-01 2.890121168001790700e-03 -4.768113106770810114e-03 6.480738565812841669e-03 -7.855229163020727157e-03 9.039058679119979858e-03 -9.790266077740847339e-03 9.521016344903857412e-03
9.009009009009009139e-01 3.049839990361506280e-03 -5.025004163412240786e-03 6.821674991629759870e-03 -8.259931985986587386e-03 9.496415842134987850e-03 -1.027796311579366566e-02 9.989414037839433255e-03
9.109109109109109204e-01 3.217432920491146518e-03 -5.294132377774997920e-03 7.178326852890868671e-03 -8.682749445615027539e-03 9.973721619362460253e-03 -1.078645430338123767e-02 1.047741803021237997e-02
9.209209209209209268e-01 3.393230311959095826e-03 -5.575984750361246203e-03 7.551287459417521664e-03 -9.124332632197848514e-03 1.047166141915843035e-02 -1.131642531502844232e-02 1.098565286727646792e-02
9.309309309309309333e-01 3.577573114216922937e-03 -5.871062319008504317e-03 7.941165294709647340e-03 -9.585347304328461007e-03 1.099093416023501878e-02 -1.186857355927161718e-02 1.151475240258838587e-02
9.409409409409409397e-01 3.770813041647086417e-03 -6.179880284143741964e-03 8.348584024571547094e-03 -1.006647375659711942e-02 1.153225199950241170e-02 -1.244360778778436788e-02 1.206535935261845820e-02
9.509509509509509462e-01 3.973312736540870506e-03 -6.502968119870071798e-03 8.774182483031195065e-03 -1.056840665756087795e-02 1.209634002456822649e-02 -1.304224766588282791e-02 1.263812481394448184e-02
9.609609609609609526e-01 4.185445925506408801e-03 -6.840869670093893858e-03 9.218614634583705003e-03 -1.109185485697131157e-02 1.268393590990775886e-02 -1.366522330352825179e-02 1.323370774232235370e-02
9.709709709709709591e-01 4.407597568803526926e-03 -7.194143228904567242e-03 9.682549511807419726e-03 -1.163754116127720811e-02 1.329578953576961847e-02 -1.431327474601020756e-02 1.385277439299768994e-02
9.809809809809809655e-01 4.640164002100638681e-03 -7.563361604425643432e-03 1.016667112742318003e-02 -1.220620207645885767e-02 1.393266256893804962e-02 -1.498715142356513846e-02 1.449599772169953352e-02
9.909909909909909720e-01 4.883553070149068524e-03 -7.949112165366837776e-03 1.067167835989332389e-02 -1.279858751729464304e-02 1.459532800453598733e-02 -1.568761155926268192e-02 1.516405674583953464e-02
1.001001001001001089e+00 5.138184251872162517e-03 -8.351996869519005828e-03 1.119828481168777187e-02 -1.341546048221068342e-02 1.528456966812130439e-02 -1.641542153457628203e-02 1.585763586552835919e-02
1.011011011011011096e+00 5.404488776368818019e-03 -8.772632273448347992e-03 1.174721863937598296e-02 -1.405759669291483521e-02 1.600118167739887284e-02 -1.717135521213936783e-02 1.657742414411042531e-02
1.021021021021021102e+00 5.682909727150691100e-03 -9.211649519117249760e-03 1.231922234999152307e-02 -1.472578419239089879e-02 1.674596785647904096e-02 -1.795619320833945556e-02 1.732411454131225353e-02
1.031031031031031109e+00 5.973902129021650687e-03 -9.669694288481987809e-03 1.291505255191141219e-02 -1.542082288746326676e-02 1.751974108728629811e-02 -1.877072209951697462e-02 1.809840308356023414e-02
1.041041041041041115e+00 6.277933021162649188e-03 -1.014742673201811038e-02 1.353547966849530035e-02 -1.614352404612970360e-02 1.832332261007259960e-02 -1.961573357492854899e-02 1.890098798443015302e-02
1.051051051051051122e+00 6.595481516780797235e-03 -1.064552137190199511e-02 1.418128761570979814e-02 -1.689470975143044992e-02 1.915754127536571996e-02 -2.049202353927798495e-02 1.973256871817008484e-02
1.061061061061061128e+00 6.927038848589064414e-03 -1.116466697881399704e-02 1.485327344261461180e-02 -1.767521231082290131e-02 2.002323274650609150e-02 -2.140039116421586091e-02 2.059384504595795223e-02
1.071071071071071135e+00 7.273108399378778663e-03 -1.170556642133756438e-02 1.555224693361755180e-02 -1.848587362008459120e-02 2.092123865200175292e-02 -2.234163788830289751e-02 2.148551599465420986e-02
1.081081081081081141e+00 7.634205716944467146e-03 -1.226893648694043701e-02 1.627903017144001832e-02 -1.932754448082624546e-02 2.185240568701328837e-02 -2.331656636503217500e-02 2.240827878791442490e-02
1.091091091091091148e+00 8.010858512619699334e-03 -1.285550767353890560e-02 1.703445705977348415e-02 -2.020108387076073250e-02 2.281758466336826496e-02 -2.432597935861141591e-02 2.336282772963704443e-02
1.101101101101101154e+00 8.403606642683443886e-03 -1.346602395066436551e-02 1.781937280465079737e-02 -2.110735816594310615e-02 2.381762950759842498e-02 -2.537067858731817394e-02 2.434985303983629168e-02
1.111111111111111160e+00 8.813002071899233431e-03 -1.410124248927284961e-02 1.863463335360432752e-02 -2.204724031427161141e-02 2.485339620659215640e-02 -2.645146351435852250e-02 2.537003964315118557e-02
1.121121121121121167e+00 9.239608818454113359e-03 -1.476193335926303564e-02 1.948110479173534304e-02 -2.302160895961980619e-02 2.592574170055988655e-02 -2.756913008628287046e-02 2.642406591032651908e-02
1.131131131131131173e+00 9.684002879571123115e-03 -1.544887919379680369e-02 2.035966269387647770e-02 -2.403134751605510294e-02 2.703552272312082644e-02 -2.872446941914137339e-02 2.751260235313254809e-02
1.141141141141141180e+00 1.014677213707791681e-02 -1.616287481954837082e-02 2.127119143209118060e-02 -2.507734319169029058e-02 2.818359458843589654e-02 -2.991826643269614172e-02 2.863631027332508641e-02
1.151151151151151186e+00 1.062851624222516979e-02 -1.690472685204375339e-02 2.221658343782089221e-02 -2.616048596181035774e-02 2.937080992543369615e-02 -3.115129843314620728e-02 2.979584036638724745e-02
1.161161161161161193e+00 1.112984647906175434e-02 -1.767525325529184510e-02 2.319673841806249581e-02 -2.728166749101893634e-02 3.059801735930373773e-02 -3.242433364496674630e-02 3.099183128093818684e-02
1.171171171171171199e+00 1.165138560568928540e-02 -1.847528286495154354e-02 2.421256252503503278e-02 -2.844178000425519326e-02 3.186606014056370811e-02 -3.373812969261296563e-02 3.222490813484235606e-02
1.181181181181181206e+00 1.219376767273666791e-02 -1.930565487432667204e-02 2.526496747887609431e-02 -2.964171510664399128e-02 3.317577472214555678e-02 -3.509343203299388619e-02 3.349568098920430864e-02
1.191191191191191212e+00 1.275763781841580784e-02 -2.016721828253139476e-02 2.635486964299462581e-02 -3.088236255225948121e-02 3.452798928508789278e-02 -3.649097233977944416e-02 3.480474328158989633e-02
1.201201201201201219e+00 1.334365203954252649e-02 -2.106083130422373162e-02 2.748318905179767888e-02 -3.216460896200406400e-02 3.592352221356951564e-02 -3.793146684076750125e-02 3.615267021997278785e-02
1.211211211211211225e+00 1.395247693793241761e-02 -2.198736074036393776e-02 2.865084839060457259e-02 -3.348933649093169956e-02 3.736318052017112423e-02 -3.941561460970376130e-02 3.754001713906684329e-02
1.221221221221221231e+00 1.458478944160931413e-02 -2.294768130951699639e-02 2.985877192766205751e-02 -3.485742144547605836e-02 3.884775822240845583e-02 -4.094409581411767585e-02 3.896731782086883256e-02
1.231231231231231238e+00 1.524127650029498404e-02 -2.394267493928579210e-02 3.110788439827943605e-02 -3.626973285118003515e-02 4.037803467174019834e-02 -4.251756992091079018e-02 4.043508278140155177e-02
1.241241241241241244e+00 1.592263475468195036e-02 -2.497323001753185348e-02 3.239910984121154025e-02 -3.772713097166344870e-02 4.195477283641799865e-02 -4.413667386160954886e-02 4.194379752581518100e-02
1.251251251251251251e+00 1.662957017902753562e-02 -2.604024060311550468e-02 3.373337038753163042e-02 -3.923046577971017745e-02 4.357871753971310352e-02 -4.580202015937310384e-02 4.349392077417338354e-02
1.261261261261261257e+00 1.736279769664592770e-02 -2.714460559596558811e-02 3.511158500235397883e-02 -4.078057538150377942e-02 4.525059365522404731e-02 -4.751419502002635076e-02 4.508588266042008741e-02
1.271271271271271264e+00 1.812304076791666427e-02 -2.828722786637136513e-02 3.653466817988803433e-02 -4.237828439519285978e-02 4.697110426114288473e-02 -4.927375638957015580e-02 4.672008290719257412e-02
1.281281281281281270e+00 1.891103095047211649e-02 -2.946901334347513599e-02 3.800352859243177200e-02 -4.402440228512154857e-02 4.874092875553195925e-02 -5.108123198080253419e-02 4.839688897931582190e-02
1.291291291291291277e+00 1.972750743127341111e-02 -3.069087006303383713e-02 3.951906769404155140e-02 -4.571972165321870618e-02 5.056072093483989643e-02 -5.293711727186781874e-02 5.011663421898217979e-02
1.301301301301301283e+00 2.057321653033386891e-02 -3.195370717461094162e-02 4.108217827974809666e-02 -4.746501648919949218e-02 5.243110703806345974e-02 -5.484187347973241977e-02 5.187961596578663515e-02
1.311311311311311290e+00 2.144891117590125643e-02 -3.325843390845674430e-02 4.269374300132511985e-02 -4.926104038139521996e-02 5.435268375913992339e-02 -5.679592551176838866e-02 5.368609366495434576e-02
1.321321321321321296e+00 2.235535035096504822e-02 -3.460595850243481514e-02 4.435463284075498447e-02 -5.110852469019158684e-02 5.632601623033447330e-02 -5.879965989880547167e-02 5.553628696725938091e-02
1.331331331331331302e+00 2.329329851101220525e-02 -3.599718708945544299e-02 4.606570554267842149e-02 -5.300817668622093831e-02 5.835163597956445625e-02 -6.085342271319128110e-02 5.743037382429277971e-02
1.341341341341341309e+00 2.426352497301509370e-02 -3.743302254598276230e-02 4.782780400725824416e-02 -5.496067765562042545e-02 6.043003886478108544e-02 -6.295751747557497280e-02 5.936848858289522912e-02
1.351351351351351315e+00 2.526680327569744491e-02 -3.891436330229108148e-02 4.964175464503316204e-02 -5.696668097483503779e-02 6.256168298870502797e-02 -6.511220305430205635e-02 6.135072008271962030e-02
1.361361361361361322e+00 2.630391051118902146e-02 -4.044210211525692267e-02 5.150836569548555149e-02 -5.902681015761062494e-02 6.474698659738672979e-02 -6.731769156147732192e-02 6.337710976103660965e-02
1.371371371371371328e+00 2.737562662824684356e-02 -4.201712480458714288e-02 5.342842551119478256e-02 -6.114165687698903950e-02 6.698632596623450841e-02 -6.957414624991638263e-02 6.544764976903602594e-02
1.381381381381381335e+00 2.848273370728997625e-02 -4.364030895349915035e-02 5.540270080959856097e-02 -6.331177896528231153e-02 6.928003327732133731e-02 -7.188167941536610650e-02 6.756228110401261977e-02
1.391391391391391341e+00 2.962601520756633425e-02 -4.531252257498663560e-02 5.743193489453345124e-02 -6.553769839516652984e-02 7.162839449194710606e-02 -7.424035030852686734e-02 6.972089176195096771e-02
1.401401401401401348e+00 3.080625518684317402e-02 -4.703462274492381523e-02 5.951684584987673027e-02 -6.781989924519736535e-02 7.403164722259232555e-02 -7.665016306155626735e-02 7.192331491514537822e-02
1.411411411411411354e+00 3.202423749408826043e-02 -4.880745420338125640e-02 6.165812470776117771e-02 -7.015882565320843978e-02 7.648997860855523412e-02 -7.911106463387318488e-02 7.416932711960178004e-02
