3.660929398921251021e+00 7.964980836655992658e-01
4.566202427238377659e+00 1.375464038467559158e+00
5.482752804264577229e+00 1.829905694102064828e+00
6.509121645164218428e+00 2.265173085548065846e+00
7.565364482522237921e+00 2.706127449695745479e+00
8.807794728015956309e+00 3.170164462683593420e+00
1.065965452293525040e+01 3.697472971694188093e+00
