4.948373299595331418e-09 7.230241044462011324e-01
1.976898270309071667e-08 1.063339521377294705e+00
4.450526847466251986e-08 1.115020178183643518e+00
7.911446046519335729e-08 1.132551382599190859e+00
1.236162554598715365e-07 1.140574586804668389e+00
